id_cliente,id_atendimento,nota_nps,data_pesquisa
1450,16554,7,2025-07-17 17:52:32
3128,12404,10,2024-04-04 11:29:31
3843,2885,8,2023-11-06 02:06:38
1718,3715,8,2023-05-13 21:59:38
3696,14508,9,2025-09-13 09:12:21
694,3481,10,2024-08-21 15:50:23
1092,10632,9,2023-08-22 22:01:59
265,5070,3,2025-10-03 09:28:43
2191,17250,10,2024-03-20 16:34:50
527,3028,9,2023-03-07 10:12:35
304,15183,9,2024-05-03 12:55:23
4230,13357,10,2024-09-08 22:40:35
280,9984,10,2023-04-02 14:31:01
316,14274,10,2024-08-16 03:31:39
639,10134,10,2023-10-08 07:49:06
4532,10317,10,2023-11-21 15:40:18
4105,6098,10,2023-05-16 23:09:25
2055,5466,9,2023-03-23 01:56:47
4378,7614,9,2023-05-09 12:26:50
4027,4706,8,2024-10-30 21:35:43
1293,12588,9,2023-12-29 20:18:40
2599,6490,9,2023-10-05 06:56:40
1406,569,8,2023-09-10 07:26:03
2687,18328,10,2024-04-17 00:51:02
4994,17095,9,2024-08-02 14:58:16
103,5888,7,2025-09-17 01:18:07
313,15056,8,2024-07-26 10:42:04
442,17720,9,2025-12-29 07:34:02
4901,14265,7,2024-03-10 12:54:32
1332,13312,4,2023-12-20 08:28:57
864,16374,9,2024-06-24 23:38:31
319,4716,10,2023-01-08 07:00:10
2812,11888,8,2023-12-07 13:40:06
3339,10243,9,2023-11-10 00:05:55
675,2334,10,2025-12-20 13:51:56
2250,2456,9,2024-02-29 22:41:55
2950,19468,10,2024-09-21 21:36:56
3363,10403,3,2025-03-05 16:54:46
4474,19053,6,2024-01-31 01:26:55
2933,2526,10,2025-11-07 22:09:23
1416,1685,2,2025-04-17 00:19:26
4682,9225,9,2025-06-25 20:16:39
4242,10920,10,2023-07-26 08:38:42
1733,5497,4,2024-04-27 15:35:02
2186,5536,5,2023-04-28 07:58:36
3158,13698,9,2025-09-23 12:44:31
3998,4455,6,2024-07-05 11:17:02
1294,15554,10,2023-01-13 07:31:00
3901,9211,7,2024-02-15 21:45:47
3283,11522,10,2023-12-04 12:41:39
257,8560,7,2025-01-01 07:42:19
418,19586,10,2023-10-09 00:49:23
1061,18596,10,2024-01-18 00:48:03
3040,14611,10,2023-10-16 11:47:33
2542,2614,9,2023-07-11 12:00:07
4084,10301,9,2024-02-07 16:16:08
2757,9877,5,2025-02-27 18:12:42
1621,13092,10,2025-08-24 02:03:00
486,5365,5,2025-08-20 01:48:15
2212,11779,8,2023-05-31 14:56:49
554,1992,10,2023-11-22 08:05:24
3547,19220,10,2025-03-27 20:49:44
2693,3947,8,2025-09-14 07:05:42
1494,1576,10,2023-03-06 01:14:31
3711,1584,9,2025-06-11 10:04:33
4357,1521,4,2023-04-21 01:20:21
2938,12042,7,2025-07-13 11:07:42
2682,1618,6,2025-08-02 01:36:25
2413,492,10,2023-01-18 21:29:49
1192,3930,9,2025-06-03 13:13:14
3518,14041,8,2023-08-02 00:03:41
3255,8263,3,2024-10-11 17:36:22
4008,4447,10,2024-04-16 07:14:33
604,1331,10,2023-04-24 23:07:30
2158,5417,10,2024-08-22 18:03:25
4999,8592,8,2025-08-24 22:19:22
3685,6078,10,2024-01-11 09:43:00
204,15978,8,2023-08-05 16:03:28
1159,10822,10,2023-01-05 11:59:05
616,5059,8,2024-01-04 04:31:40
2997,3583,3,2024-08-02 03:32:26
3018,6393,1,2024-08-15 09:38:44
4780,18920,10,2025-09-17 00:46:05
1630,18989,7,2025-02-08 12:24:42
2224,2319,10,2024-02-17 08:45:02
2981,16529,5,2024-11-07 08:46:04
580,406,9,2023-07-11 08:56:09
459,220,10,2023-08-31 12:50:36
4035,4124,7,2023-07-07 11:42:29
4731,17837,10,2025-08-16 10:07:24
1099,9718,4,2025-05-13 20:36:09
849,15580,9,2024-04-11 01:53:50
3181,16699,10,2023-11-23 22:42:36
4118,2038,6,2023-09-27 15:58:56
1778,1023,9,2025-05-08 02:11:33
4135,11977,8,2025-09-05 08:42:13
1740,15376,9,2025-12-17 19:48:48
1535,10877,1,2023-05-28 15:13:57
434,267,8,2023-11-17 23:04:59
2952,10435,10,2025-07-23 22:49:34
710,11093,10,2025-01-27 00:41:36
368,10782,9,2025-07-09 09:03:35
4351,3828,7,2024-03-10 22:55:16
1200,18363,9,2023-08-07 14:55:36
2067,6181,10,2024-10-14 18:34:19
4217,9071,6,2025-08-07 07:15:27
767,11975,9,2025-02-23 19:00:01
2057,2743,10,2025-02-21 19:06:37
3238,4666,9,2025-08-16 14:34:36
136,15857,7,2024-06-05 18:51:07
3696,1264,3,2024-05-24 23:28:48
1612,13552,8,2024-04-30 05:28:52
4805,3585,8,2024-01-02 05:39:36
3958,8914,10,2025-03-27 16:57:32
12,7956,5,2024-01-24 03:03:40
3826,18249,9,2024-10-01 06:42:03
4562,15599,9,2024-03-04 12:06:29
3179,4763,4,2025-04-01 21:36:10
3140,10888,10,2025-09-25 22:46:30
1281,1669,8,2025-09-02 08:02:24
4658,14964,10,2025-07-24 23:42:37
1820,16653,5,2023-12-23 07:56:40
3431,16717,7,2024-01-04 01:11:13
1455,16578,9,2023-02-12 23:12:17
1404,15478,10,2023-10-22 04:14:22
2739,16480,10,2023-05-13 07:15:36
853,16785,10,2023-07-10 04:38:29
676,7559,9,2024-02-02 03:48:10
2516,12780,8,2024-01-22 15:12:22
1537,3834,10,2025-08-23 14:00:29
4487,7049,10,2024-03-03 19:45:40
2168,10263,9,2025-07-09 22:00:22
1750,4709,9,2025-04-13 11:00:30
2796,19285,8,2023-05-18 19:00:14
898,8575,9,2024-08-22 07:42:15
4386,5441,5,2023-09-20 02:40:39
1606,8764,8,2025-11-27 17:41:30
3586,5964,0,2025-01-28 01:18:01
2092,19132,9,2024-05-04 13:30:36
3709,16096,10,2023-04-27 15:46:52
4442,8952,7,2025-11-03 13:13:57
2736,17009,9,2024-01-16 14:36:46
1240,14769,5,2025-03-22 21:55:55
495,759,6,2025-10-22 06:21:44
4039,11418,9,2023-11-13 04:25:06
3514,7308,4,2025-10-30 20:09:09
3043,15179,7,2023-12-18 10:26:18
3487,13039,7,2024-12-02 20:45:57
944,3593,7,2025-03-12 06:07:11
516,14346,4,2024-10-19 16:48:46
963,14564,8,2025-09-20 01:48:43
2408,12051,10,2023-12-20 19:26:21
3350,16873,10,2024-01-04 23:50:52
3403,14268,9,2025-07-03 22:14:31
3739,5089,10,2024-04-16 18:30:31
251,19817,5,2025-08-19 05:15:48
19,5618,9,2025-11-24 12:43:09
1662,7552,5,2025-10-04 23:56:07
2810,896,10,2025-08-23 12:53:38
512,19042,8,2024-06-21 03:25:38
3198,8668,10,2025-03-18 04:11:41
4710,19991,8,2025-09-19 09:34:48
1326,1226,10,2025-10-04 21:49:58
3986,16191,8,2023-12-19 01:38:51
3777,18455,9,2023-02-22 17:27:09
1257,3334,7,2024-10-10 15:01:54
3445,4755,10,2024-04-30 13:14:43
4637,3620,10,2024-07-30 07:30:13
451,13434,7,2025-01-07 13:12:43
402,16485,10,2023-03-26 18:17:52
1578,11834,7,2024-09-14 17:08:25
235,10985,10,2023-06-01 08:36:47
754,6527,8,2024-11-24 03:42:08
3859,14182,10,2025-07-03 04:40:54
218,4861,9,2025-03-19 02:19:06
3092,18141,10,2024-04-16 08:58:27
2668,19655,10,2023-11-23 00:20:51
1870,8391,8,2023-05-27 09:01:43
73,2223,9,2025-01-11 06:03:13
4976,4680,8,2023-04-07 19:08:10
241,8487,9,2024-05-22 17:00:59
514,3797,9,2023-09-01 22:38:05
1546,2228,7,2024-01-09 14:29:27
1179,15388,10,2025-12-25 21:40:50
2927,946,9,2025-06-27 23:00:13
1353,1275,8,2025-10-31 05:00:01
1779,4465,10,2025-08-24 14:17:58
4135,15657,10,2024-09-21 14:16:01
1141,19147,10,2023-07-15 03:33:15
1874,10568,5,2025-09-16 16:35:18
135,9166,6,2023-03-30 21:02:00
2174,17219,7,2023-07-31 23:54:27
803,15189,9,2025-08-04 15:13:37
871,11296,8,2025-10-15 09:39:03
2596,19773,8,2023-03-23 22:50:34
1519,13073,10,2025-01-10 00:21:49
998,19922,10,2023-04-28 15:19:43
3301,6650,9,2024-12-31 00:05:29
1982,11582,8,2025-09-15 06:42:22
151,8077,10,2025-10-23 22:47:40
968,10912,8,2025-11-30 06:31:54
2143,2789,1,2025-04-15 08:55:41
1649,4902,5,2025-01-12 00:25:01
1937,1181,5,2025-04-16 23:12:41
4815,9263,5,2023-08-23 08:24:52
2164,16778,10,2025-07-22 11:12:11
1182,6498,8,2023-01-18 10:05:42
3125,6888,9,2024-03-26 07:06:30
251,5423,9,2023-09-04 05:01:00
3434,3494,5,2023-05-26 19:55:52
4610,12464,10,2024-04-23 05:24:36
21,1460,9,2025-08-18 19:38:01
3775,6456,10,2025-02-27 06:07:07
1872,7248,8,2025-12-06 09:11:46
804,5359,8,2025-01-28 18:45:14
2052,15422,10,2024-02-06 16:47:26
4439,17682,6,2023-10-04 19:05:55
2705,6701,9,2024-07-21 01:45:11
4778,11153,6,2024-08-27 12:24:36
3975,12845,8,2023-05-02 18:04:51
3011,12632,10,2023-04-27 03:26:11
177,1587,10,2024-12-28 18:55:35
2057,1396,9,2024-11-12 01:27:58
4026,17850,9,2024-01-23 11:18:35
689,9869,9,2024-11-19 09:27:13
3548,3890,7,2024-10-19 11:34:06
4583,19075,6,2023-05-14 16:23:20
3830,18796,10,2025-12-24 05:14:18
4565,13784,10,2024-06-23 00:53:35
3778,5621,6,2025-08-30 05:04:41
3499,14908,10,2024-10-02 02:17:54
546,4852,9,2023-04-19 21:19:10
3281,11500,8,2025-08-07 04:01:08
934,19343,10,2025-07-13 16:54:24
724,15565,9,2024-06-11 15:24:25
2876,14671,10,2024-07-06 01:44:13
4533,18243,8,2024-01-28 14:45:43
3517,4850,8,2025-09-21 00:59:10
2207,3300,7,2024-04-30 05:05:23
795,11308,10,2024-04-24 07:30:34
359,15981,10,2024-01-16 21:23:37
2452,7331,9,2024-04-23 11:16:57
2470,9103,9,2023-02-11 02:58:24
3847,12531,10,2024-09-27 00:14:41
574,13834,9,2024-10-30 10:57:28
283,3033,8,2023-09-22 07:44:06
4042,3904,10,2025-12-20 23:28:51
686,2095,8,2023-07-29 07:12:41
3549,4470,10,2023-09-13 12:30:01
1627,2183,10,2025-01-21 07:57:22
2260,15969,9,2024-09-17 01:50:36
3741,4460,10,2025-11-08 03:13:38
4563,18752,6,2025-05-06 03:05:16
2044,7734,10,2023-12-22 00:51:55
2288,15457,8,2025-01-29 16:57:05
1134,1830,10,2025-01-26 14:30:45
2733,9062,9,2023-03-12 12:26:43
4452,18961,9,2024-06-16 23:27:28
2164,4786,9,2023-05-07 20:47:49
4777,18550,10,2023-12-06 01:32:45
244,6067,8,2025-09-08 02:45:19
1877,7947,8,2023-10-15 17:54:34
666,2246,10,2024-10-08 23:47:05
843,1485,9,2023-04-21 18:26:11
1055,4546,10,2024-08-10 12:56:34
3557,18595,8,2025-03-20 20:38:12
2630,18646,8,2025-01-07 09:10:07
2257,3648,4,2023-11-03 06:15:31
4985,4930,9,2023-06-29 11:30:17
1767,5505,10,2024-07-07 09:36:23
3686,11898,10,2024-08-15 02:17:24
1275,12586,10,2024-01-21 08:31:02
272,12958,5,2025-12-28 22:40:18
3512,3832,10,2024-01-12 18:21:08
444,12600,4,2024-05-12 04:31:18
4477,16762,7,2023-03-09 18:11:43
3154,6715,4,2024-06-10 13:33:04
1025,14523,10,2025-03-27 03:00:03
4526,6984,9,2024-01-17 01:45:20
2005,15529,10,2023-11-12 08:33:45
2923,4916,10,2023-02-03 21:18:59
783,12553,10,2025-08-02 07:55:45
4174,19486,9,2025-11-24 21:43:04
2751,16677,10,2023-01-23 11:15:24
4688,7279,9,2023-09-03 09:16:27
393,9646,6,2024-06-10 16:54:11
1654,469,10,2025-06-30 08:38:17
316,28,9,2023-11-28 10:47:25
678,13997,7,2025-05-07 07:02:56
727,16226,6,2024-03-28 09:18:33
925,4148,9,2024-08-07 12:57:13
3867,18616,10,2024-08-02 17:32:08
4740,806,7,2025-06-19 14:45:22
2032,17005,9,2025-07-03 20:00:57
3447,11553,10,2025-11-22 22:47:56
871,14749,7,2025-04-11 10:19:16
2810,12137,8,2024-07-29 09:44:12
2797,7542,9,2024-01-01 08:54:06
3529,17986,9,2023-05-27 11:27:46
3888,1144,9,2024-09-12 04:53:48
1496,10158,9,2025-02-12 02:59:53
1635,2738,9,2023-09-08 12:29:57
488,14068,10,2023-11-22 04:09:50
94,16630,10,2025-01-18 04:52:13
3199,7101,10,2025-06-06 13:41:50
1495,12901,7,2023-09-04 21:25:06
1846,8020,9,2023-05-18 12:26:00
2533,6751,10,2025-11-30 22:17:46
2498,8903,8,2025-04-16 20:10:44
946,8493,10,2023-12-14 23:05:05
620,7750,10,2025-02-13 20:43:43
317,13912,1,2024-12-01 16:18:57
691,15334,2,2023-05-14 00:27:18
2688,7153,8,2024-08-07 23:59:09
2001,16512,10,2024-06-24 21:00:13
4546,3743,2,2024-02-26 16:07:09
4212,84,9,2024-06-19 13:37:09
1800,17151,9,2023-12-05 06:09:22
4799,926,10,2024-10-24 20:04:07
118,15311,10,2025-12-20 11:17:05
834,12228,6,2023-04-05 05:17:20
2270,10270,4,2023-02-20 12:38:57
4716,16079,10,2025-01-12 19:37:37
628,8871,10,2024-07-31 19:54:12
650,14118,6,2023-02-08 15:11:21
4865,14339,9,2023-07-24 01:51:21
311,16698,10,2023-10-12 14:00:56
4646,2537,10,2025-02-02 18:00:00
1338,8693,10,2024-06-17 01:15:52
3406,16208,10,2024-10-15 07:52:58
3883,8640,10,2023-01-25 00:58:27
3514,8038,5,2024-10-03 19:27:51
4789,16038,10,2024-01-11 23:23:46
1289,17965,9,2023-10-15 07:08:01
2834,13213,8,2024-04-21 21:03:37
505,2799,6,2025-03-30 11:41:40
748,11661,10,2023-11-27 22:28:13
2570,18665,10,2024-07-04 15:26:05
4918,16834,9,2023-09-11 16:04:35
800,19023,9,2023-05-23 19:42:13
3478,7069,10,2024-05-17 20:20:54
3507,16277,10,2025-08-31 02:37:42
4493,9893,6,2025-03-16 17:26:14
3522,5596,9,2023-08-09 18:00:58
4984,11656,8,2024-12-30 04:01:47
4486,2325,10,2023-01-03 22:22:59
2321,11771,8,2025-08-25 12:37:55
4060,11769,9,2024-09-24 10:52:27
104,4864,8,2023-08-16 21:37:34
94,10337,10,2023-11-05 10:33:15
4510,8230,8,2023-11-11 20:58:00
4725,11397,10,2025-05-28 06:17:20
25,5442,6,2023-11-05 05:23:06
4502,17123,9,2024-02-01 18:37:09
3489,6253,9,2023-07-26 19:16:05
525,5342,6,2025-03-20 15:54:01
3761,3731,6,2024-12-25 05:14:26
2439,8867,10,2024-09-07 01:52:12
1224,11969,6,2023-02-19 18:17:32
1529,8268,10,2023-11-22 13:52:19
2324,15620,7,2024-05-06 00:37:26
853,13739,9,2025-04-23 20:13:41
2609,10899,7,2023-02-12 11:55:10
460,8035,8,2023-09-14 15:00:08
1458,6825,8,2023-08-14 06:57:10
4556,17953,10,2023-07-01 20:48:45
758,12795,0,2025-08-19 05:25:01
2197,18019,10,2024-03-10 15:36:42
4210,11027,10,2024-08-04 03:43:56
1448,4503,9,2025-09-28 21:27:31
53,3981,9,2024-08-16 22:32:34
4645,9533,10,2024-08-03 05:34:41
3441,14571,10,2023-12-06 07:52:03
4491,2164,10,2024-09-28 02:34:42
843,12440,7,2023-01-19 14:50:59
875,2897,9,2025-08-25 04:13:51
737,18377,6,2024-08-06 00:41:14
4202,16756,10,2023-02-24 03:34:23
907,15165,9,2025-09-30 08:55:44
2591,10369,8,2023-03-03 10:13:01
3485,19117,10,2024-10-29 05:16:47
1887,13821,10,2025-06-08 05:18:50
4472,12728,8,2023-08-15 01:42:16
3378,876,8,2023-03-26 07:49:09
4402,15048,10,2024-04-24 16:40:23
1654,14958,6,2024-11-08 03:28:58
3206,8524,5,2024-10-18 12:09:35
2066,9016,8,2023-03-03 07:04:32
2544,11356,10,2025-05-08 07:23:37
1566,12899,10,2025-07-06 18:03:23
477,4370,9,2025-10-12 21:18:47
4134,3022,2,2023-06-14 10:20:04
820,8956,9,2024-11-12 04:30:30
4728,14794,5,2023-11-13 17:20:33
3708,6818,10,2025-08-31 00:27:53
2659,14036,10,2025-11-08 07:41:48
1436,10389,6,2023-02-28 11:36:51
4090,1048,4,2024-11-17 09:02:41
4674,6934,9,2023-03-17 03:48:06
1347,16718,8,2024-11-03 16:08:46
1648,10237,10,2025-10-26 16:22:11
1822,17575,8,2025-07-06 03:17:17
4238,9154,9,2023-04-21 07:14:25
3826,4354,9,2025-02-03 08:27:18
4652,19694,9,2025-08-05 07:26:03
851,795,10,2025-04-21 12:30:41
3214,3746,5,2024-06-16 16:10:54
2391,7724,10,2024-01-21 05:38:58
1603,10549,10,2024-11-24 10:56:12
2398,2803,6,2023-07-30 11:02:35
3524,10960,8,2023-02-05 18:21:57
2341,15031,9,2024-12-31 17:31:36
2477,13806,10,2024-01-03 13:22:08
4722,16039,9,2025-12-07 04:57:09
2295,17326,8,2025-12-16 20:10:48
685,2195,10,2024-10-03 18:58:16
3783,8300,8,2025-03-27 00:18:55
3614,12309,10,2023-05-15 21:45:11
2038,3043,6,2024-11-28 09:12:53
4825,10475,10,2024-10-26 23:58:49
418,1044,9,2023-07-29 13:54:56
2633,11748,9,2024-08-06 18:13:23
4786,1677,9,2024-01-27 21:09:00
587,8822,9,2025-11-22 04:55:46
4775,6835,10,2025-07-05 22:52:35
3570,15906,9,2023-08-31 10:28:06
667,4279,4,2024-06-21 12:20:34
2863,3836,10,2025-10-23 10:49:22
4528,1881,7,2024-03-06 22:12:24
1714,19255,9,2025-02-20 22:30:36
709,6726,10,2023-11-17 21:31:06
2899,5026,9,2023-03-14 10:48:58
3726,13111,9,2024-09-08 13:55:42
855,1776,8,2024-08-22 11:25:47
4853,16476,10,2025-11-01 09:14:18
2011,16993,8,2024-07-06 04:17:27
2424,17308,7,2023-02-18 07:54:54
448,7815,10,2025-04-23 03:11:19
651,8589,7,2024-04-20 22:16:21
534,14981,10,2024-10-01 04:33:06
1607,5943,10,2025-11-08 04:08:06
2636,2693,9,2023-09-25 11:16:03
4560,9654,6,2023-08-30 20:11:31
1441,7885,9,2024-06-24 16:33:04
3286,15220,9,2024-01-15 08:39:17
3356,7752,9,2023-04-26 08:31:45
1897,13535,7,2023-12-13 14:17:05
1745,16715,10,2023-08-29 15:28:03
4103,11981,9,2023-02-13 14:25:56
3271,200,10,2023-09-15 03:27:52
4400,4398,7,2023-01-30 14:17:19
2087,14504,10,2025-12-17 08:20:23
897,555,9,2023-08-16 11:36:15
2555,7360,10,2025-03-28 09:51:50
670,346,7,2023-07-21 09:15:17
1932,16025,9,2025-02-12 23:45:35
1750,10306,10,2024-04-02 17:50:42
846,13604,10,2025-03-07 15:55:25
1290,4177,10,2024-12-10 12:16:25
3486,2237,9,2024-04-25 07:07:39
4016,7409,10,2025-02-05 07:31:22
1838,6152,9,2024-08-05 23:20:14
3188,5844,7,2025-12-29 09:17:28
3901,581,8,2023-12-12 13:19:23
4465,2155,10,2023-03-14 17:38:05
3347,6326,8,2025-11-03 08:56:13
1342,5340,9,2024-06-07 00:18:16
1225,14198,7,2023-10-03 20:42:28
2283,1792,9,2024-08-18 16:57:31
658,3693,5,2023-10-30 12:12:01
1100,8518,10,2023-01-02 03:01:27
4507,832,10,2025-11-12 15:55:30
1123,9133,10,2023-09-21 06:21:27
4992,13735,9,2023-01-04 03:13:54
1211,14461,10,2024-04-30 12:04:11
1233,12185,5,2024-08-19 02:58:03
4821,9388,8,2025-07-10 01:52:14
3,2454,10,2023-02-02 03:36:28
2926,16918,7,2023-09-15 05:06:36
730,13037,8,2024-01-04 06:48:56
348,8193,9,2025-06-22 23:11:35
1133,361,9,2025-02-02 05:22:54
4942,5008,7,2023-05-02 23:53:36
4308,7183,9,2024-03-19 16:04:23
2596,13433,9,2023-03-14 19:22:35
1971,290,9,2023-09-14 05:56:37
3761,17464,9,2023-12-05 03:24:11
4231,2376,10,2023-08-26 10:01:53
3210,19600,10,2025-08-25 15:56:56
3604,2056,6,2025-03-21 03:29:37
183,18405,10,2024-05-31 14:59:14
2158,12880,10,2025-04-02 11:45:18
1127,5083,7,2025-01-10 02:43:22
3269,10050,9,2024-07-02 18:34:50
1669,11149,9,2023-07-05 17:47:28
3168,5726,10,2024-06-28 10:27:49
2666,17976,10,2025-09-20 21:09:10
4079,6868,10,2023-11-22 19:27:06
3743,8296,9,2023-12-07 21:58:30
2208,12028,9,2025-03-22 09:16:23
1274,9986,7,2023-08-19 23:18:19
4768,16214,9,2025-04-16 05:12:02
3888,5387,10,2024-10-11 12:06:51
3160,15899,1,2023-09-20 04:22:08
3183,5576,9,2025-07-31 19:10:10
1922,4561,9,2024-04-20 20:02:37
4204,17504,10,2023-08-25 15:16:46
584,18294,9,2023-03-30 19:17:16
2311,7318,1,2023-11-17 22:46:23
190,18161,10,2024-07-16 19:10:52
2223,6535,5,2024-02-08 22:15:22
2198,11510,10,2025-11-05 10:50:25
1469,7151,7,2025-06-28 10:25:17
4407,12517,9,2023-06-10 16:48:22
4891,6356,10,2023-12-21 09:18:02
731,5279,5,2025-02-21 09:26:46
3458,11042,10,2023-11-06 09:16:04
3394,18155,8,2023-10-30 02:32:26
3215,9444,9,2023-08-02 00:03:45
4589,5134,7,2023-08-20 15:51:46
3970,17149,10,2025-05-17 20:59:53
2553,3109,9,2025-10-07 17:05:07
3857,6389,6,2023-09-12 04:59:15
4874,864,10,2025-08-25 01:07:26
553,3255,6,2025-03-21 00:32:06
3867,10258,8,2023-10-01 20:12:31
2474,19757,10,2023-03-18 18:59:36
3920,9479,9,2025-02-03 19:04:16
4495,1509,7,2025-10-08 15:08:27
485,2873,9,2023-01-13 15:38:42
1262,15240,9,2023-02-27 00:18:09
2137,12705,6,2025-11-08 06:24:23
4341,16113,8,2024-11-03 20:44:22
3628,8380,10,2024-07-21 19:10:26
4159,6012,10,2024-05-09 08:50:14
1936,6557,7,2024-07-30 05:00:24
2571,4125,10,2023-12-01 03:19:15
3164,3439,10,2023-09-24 22:47:56
53,12848,10,2025-01-01 07:37:36
1602,10804,7,2025-08-25 21:45:31
3102,15308,9,2023-06-04 17:52:48
2271,4217,10,2025-11-18 19:36:27
3068,6546,9,2024-07-10 16:11:52
478,17905,9,2024-06-21 13:15:15
1425,5376,9,2023-05-18 14:05:34
4162,16467,8,2025-12-22 15:11:44
4704,5614,6,2024-01-14 10:27:56
798,2735,5,2023-03-30 09:12:30
2291,15295,8,2024-12-17 14:54:47
200,675,10,2024-02-28 23:49:55
270,1712,9,2025-12-11 02:15:45
2666,16206,4,2025-05-05 15:57:50
2685,19751,9,2025-10-18 04:37:55
1369,7626,10,2025-09-01 10:58:16
718,4790,10,2025-06-24 20:07:16
1618,8777,10,2023-01-26 15:23:11
3879,13647,10,2024-10-20 15:31:39
4466,2900,8,2024-03-25 03:53:50
4649,4036,10,2024-11-06 10:34:46
839,12048,6,2025-09-10 10:10:09
3299,4991,10,2025-01-17 04:40:08
4403,10565,7,2025-02-20 20:08:14
166,15545,10,2023-03-16 06:14:22
515,4258,6,2025-04-14 20:54:18
3500,6905,6,2024-07-10 19:31:29
3753,5474,8,2023-09-15 15:31:42
842,17705,10,2025-03-26 12:15:01
2072,14985,9,2023-03-10 13:17:09
4994,12838,5,2024-12-22 14:13:02
3556,1255,6,2024-09-27 04:03:59
3861,14341,10,2023-09-02 14:27:23
4457,10856,8,2023-05-14 06:06:32
4037,11572,9,2023-06-12 11:18:27
2488,19102,10,2024-08-27 01:40:10
587,2123,8,2023-03-31 20:37:29
3860,2674,9,2024-01-08 08:36:23
1156,13015,7,2025-04-16 03:34:58
1517,18043,9,2023-12-01 18:20:42
2127,6119,0,2024-07-09 18:02:27
1289,3954,7,2023-03-08 15:16:59
668,1517,7,2025-05-09 05:37:25
4326,16426,2,2025-07-10 23:19:35
932,3612,0,2025-12-12 07:49:04
3761,792,10,2024-04-17 00:45:13
1521,7072,8,2024-03-24 09:19:55
2241,1866,6,2025-09-07 23:59:48
3971,6065,10,2023-08-22 22:28:22
859,338,6,2025-12-22 10:52:27
160,14693,7,2025-01-02 05:38:07
378,9420,8,2025-05-06 17:37:33
2622,2345,6,2023-05-25 02:36:00
3126,4005,10,2025-10-25 05:08:23
1774,16311,10,2023-12-17 15:31:00
3708,10598,10,2025-04-17 13:38:30
3673,19937,5,2023-08-20 04:21:24
29,16838,10,2023-09-04 06:00:23
2239,5707,9,2024-08-16 22:36:15
1440,8940,6,2023-10-28 04:55:20
4940,8132,10,2023-05-24 22:50:06
374,10494,7,2023-08-25 01:06:38
2609,6869,6,2025-07-24 22:33:12
3698,12413,10,2023-08-26 16:19:44
312,6833,7,2025-06-05 17:47:07
3124,16503,10,2024-11-09 02:19:36
2597,16540,10,2024-09-16 02:53:58
2330,18000,10,2024-10-07 15:02:41
3838,16557,10,2025-01-19 11:39:40
382,34,8,2023-07-25 13:36:34
2130,1077,10,2025-03-06 13:29:24
1438,312,10,2023-11-26 21:05:39
1104,18813,4,2024-04-25 15:50:09
2670,16401,8,2023-10-09 08:27:21
565,9193,9,2025-02-25 12:32:39
4741,12512,10,2024-10-03 13:28:14
3178,5400,9,2023-04-26 06:26:12
4619,9955,10,2024-09-21 10:02:35
331,9832,10,2025-07-23 08:37:12
2530,15045,10,2025-12-27 17:33:21
3888,15363,10,2025-08-28 07:12:37
1797,12311,10,2023-04-04 03:37:39
1009,240,10,2024-12-19 09:42:29
2251,5159,7,2023-11-14 11:14:59
3917,13294,9,2025-07-13 17:49:50
2783,473,7,2024-04-24 15:59:52
3388,12661,10,2024-12-06 15:09:29
4073,17089,7,2023-02-21 06:20:14
1244,5887,3,2023-11-15 17:35:50
346,12121,10,2024-07-29 15:09:46
578,5271,10,2024-11-19 09:19:37
4882,1746,8,2023-09-28 05:15:32
3890,14636,8,2023-07-24 14:11:18
3459,13035,10,2025-06-01 13:08:47
2821,4257,7,2024-10-04 13:41:24
943,5281,10,2024-12-24 15:54:07
3470,12638,10,2025-01-16 23:24:28
2406,12895,1,2025-05-24 09:03:22
2540,14779,9,2024-07-04 22:32:06
2485,1025,10,2025-05-04 14:17:55
4736,4719,9,2023-01-18 02:26:01
3933,16057,9,2024-01-12 15:50:09
4593,15833,10,2024-07-26 01:50:38
430,2907,10,2024-07-09 22:14:22
769,11921,10,2023-06-17 08:43:18
1844,16349,9,2025-01-26 11:48:33
4752,14745,10,2024-05-20 18:44:57
2597,1704,7,2024-08-01 01:23:14
4988,14592,6,2023-03-19 02:03:58
1062,6349,10,2024-03-21 06:26:46
297,3744,6,2023-03-18 00:19:08
4974,7697,9,2025-01-24 16:59:08
2503,8542,8,2025-04-20 08:19:12
4206,18837,10,2024-11-09 00:05:49
1443,9055,9,2024-10-05 14:40:17
4869,17944,8,2024-01-31 17:54:58
1518,4204,10,2024-06-17 23:08:25
3017,12547,7,2024-02-26 04:58:24
4846,18834,9,2025-05-21 03:07:46
2907,18052,10,2023-07-27 12:07:20
109,6804,6,2024-03-02 03:03:23
944,11251,10,2024-11-05 10:24:19
2248,8397,9,2023-07-25 04:46:20
4596,8806,10,2025-12-02 04:51:33
4349,11961,9,2024-03-12 20:44:34
4317,11431,8,2025-06-20 03:12:40
2039,12930,9,2025-01-29 16:17:29
315,9398,7,2024-08-19 23:17:54
3088,6724,6,2025-02-06 00:10:11
906,18112,6,2024-09-22 23:58:40
2761,12172,6,2025-12-16 14:04:39
4094,2358,9,2024-10-26 20:20:17
943,4665,9,2023-05-24 08:25:58
797,8238,1,2024-04-20 11:36:37
1877,19921,10,2023-05-05 12:22:43
1263,12777,10,2025-05-19 20:45:08
