id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real
7769,3854,2,2024-09-03 13:23:26,2024-09-03 16:05:26,162,66.78352936427514
7770,107,4,2024-05-28 18:55:09,2024-05-28 23:13:09,258,244.02625297980856
7771,252,3,2024-02-21 20:52:19,2024-02-21 23:48:19,176,175.29332963283863
7772,1507,5,2024-04-21 02:49:46,2024-04-21 06:40:46,231,185.6636286161696
7773,3181,1,2023-10-11 01:06:08,2023-10-11 01:17:08,11,79.348433976058
7774,4390,5,2024-02-26 18:34:58,2024-02-26 22:10:58,216,220.25752493410198
7775,3565,8,2025-07-13 04:16:38,2025-07-13 08:43:38,267,83.24523341539856
7776,2205,1,2023-04-11 07:49:26,2023-04-11 08:12:26,23,107.88447108481277
7777,2187,5,2023-10-16 03:00:18,2023-10-16 06:11:18,191,147.79505835446918
7778,2964,6,2025-03-29 15:35:32,2025-03-29 15:55:32,20,44.672165217464915
7779,3492,1,2023-11-04 20:01:06,2023-11-04 22:10:06,129,245.33743404026922
7780,270,1,2025-10-12 05:46:48,2025-10-12 10:39:48,293,80.71982331042148
7781,1773,4,2023-08-12 11:18:22,2023-08-12 12:17:22,59,106.04740346646547
7782,424,6,2024-12-28 14:31:11,2024-12-28 16:36:11,125,146.81838003538377
7783,4249,7,2023-12-23 06:03:50,2023-12-23 09:47:50,224,126.57131424074495
7784,1387,8,2024-09-05 13:06:46,2024-09-05 14:44:46,98,150.52721663901715
7785,3291,2,2025-01-20 10:43:12,2025-01-20 12:22:12,99,69.78642199586142
7786,691,3,2023-07-24 15:01:21,2023-07-24 19:04:21,243,192.67702222589975
7787,124,4,2025-06-18 22:41:33,2025-06-18 23:11:33,30,175.63504352967215
7788,77,2,2025-02-01 09:22:01,2025-02-01 10:07:01,45,52.567069471302304
7789,1563,4,2023-11-16 13:32:14,2023-11-16 13:44:14,12,111.1679637868167
7790,1906,6,2024-03-07 15:30:30,2024-03-07 19:36:30,246,166.17199231860542
7791,1855,8,2024-02-26 03:04:48,2024-02-26 04:25:48,81,233.947526707759
7792,2539,4,2023-03-20 12:59:53,2023-03-20 14:03:53,64,85.5169881636247
7793,93,8,2025-05-09 17:28:08,2025-05-09 17:57:08,29,40.575158969698364
7794,4352,3,2023-05-08 20:06:18,2023-05-09 00:18:18,252,93.74391604240986
7795,3072,1,2023-02-20 00:42:24,2023-02-20 01:41:24,59,109.41674883442444
7796,1635,5,2023-09-07 02:52:11,2023-09-07 03:40:11,48,177.66503111496613
7797,1247,1,2023-08-23 08:08:05,2023-08-23 11:07:05,179,154.19001923408567
7798,2281,7,2025-07-24 10:34:40,2025-07-24 14:10:40,216,50.28211401620079
7799,268,6,2025-06-16 05:49:29,2025-06-16 09:52:29,243,197.590709787921
7800,1755,1,2024-04-23 09:44:42,2024-04-23 11:44:42,120,110.8537038784583
7801,465,6,2023-10-07 18:53:53,2023-10-07 23:20:53,267,171.11570227249743
7802,1205,5,2024-05-16 07:35:02,2024-05-16 09:59:02,144,116.71699995604989
7803,4148,7,2025-04-24 19:00:16,2025-04-24 22:09:16,189,164.54667199803592
7804,2344,5,2024-07-08 11:29:52,2024-07-08 16:14:52,285,233.3056175242341
7805,2585,6,2025-02-26 13:19:09,2025-02-26 13:48:09,29,97.24177551144386
7806,3040,2,2024-12-14 16:38:36,2024-12-14 18:49:36,131,219.40875560708557
7807,59,8,2025-09-16 11:10:53,2025-09-16 15:01:53,231,167.61573506641
7808,1735,3,2024-12-17 08:28:41,2024-12-17 08:48:41,20,117.85289873804491
7809,814,7,2024-08-12 02:43:29,2024-08-12 05:13:29,150,98.32881219987343
7810,148,8,2025-08-31 00:05:19,2025-08-31 03:49:19,224,140.84869273806441
7811,795,8,2024-09-02 18:33:50,2024-09-02 21:10:50,157,138.80545366731286
7812,796,3,2024-08-16 17:02:17,2024-08-16 21:31:17,269,218.13539018874852
7813,4895,6,2024-08-03 11:32:29,2024-08-03 14:58:29,206,80.02774690186092
7814,3074,8,2023-09-09 05:20:01,2023-09-09 07:27:01,127,64.44650508373536
7815,2306,2,2025-08-13 06:05:02,2025-08-13 10:27:02,262,193.56299685228453
7816,4473,4,2023-04-25 04:58:58,2023-04-25 07:17:58,139,66.98242352109693
7817,3660,3,2023-06-21 21:04:58,2023-06-21 22:35:58,91,183.9923941590407
7818,476,8,2024-01-24 07:45:55,2024-01-24 08:47:55,62,45.64263863726283
7819,1752,8,2023-06-30 16:47:09,2023-06-30 17:33:09,46,46.01933536850518
7820,1873,6,2023-04-17 02:47:50,2023-04-17 06:34:50,227,183.46388171491003
7821,3533,3,2025-12-13 14:55:21,2025-12-13 15:56:21,61,181.9087483570885
7822,3637,6,2025-10-30 18:53:53,2025-10-30 21:09:53,136,241.75224276777914
7823,855,8,2025-01-05 07:28:26,2025-01-05 11:08:26,220,59.73441647276232
7824,2942,1,2023-10-14 13:55:41,2023-10-14 18:36:41,281,156.60223320738305
7825,2148,6,2023-11-03 18:44:35,2023-11-03 21:42:35,178,75.72339195012057
7826,2158,8,2025-03-26 02:00:40,2025-03-26 06:00:40,240,100.64347659696848
7827,4163,8,2023-07-21 23:05:32,2023-07-21 23:46:32,41,106.47284178622786
7828,2837,8,2023-02-12 20:38:26,2023-02-12 22:01:26,83,227.5841481293989
7829,4253,2,2025-01-28 14:32:20,2025-01-28 16:11:20,99,112.50109780851054
7830,2859,4,2025-06-29 19:03:00,2025-06-29 19:24:00,21,78.53905754868994
7831,3523,6,2023-07-19 10:41:13,2023-07-19 11:19:13,38,58.76969495608615
7832,1535,5,2023-04-17 17:06:34,2023-04-17 20:03:34,177,61.43150194525222
7833,870,7,2025-06-06 17:17:48,2025-06-06 21:32:48,255,167.64218590479902
7834,1815,8,2024-01-19 03:09:12,2024-01-19 07:52:12,283,126.62435061217717
7835,2397,3,2023-11-30 03:22:32,2023-11-30 03:45:32,23,239.8617232913687
7836,473,8,2024-06-21 22:06:23,2024-06-22 00:02:23,116,96.57755203759577
7837,2569,4,2023-03-18 22:58:06,2023-03-19 00:01:06,63,231.47821524963106
7838,1856,8,2024-04-07 02:07:39,2024-04-07 04:54:39,167,139.00303762414313
7839,2160,3,2023-07-07 23:10:40,2023-07-08 02:28:40,198,64.71959271705853
7840,3993,8,2025-05-13 00:35:16,2025-05-13 02:12:16,97,91.19739159579629
7841,3111,4,2024-08-28 02:33:36,2024-08-28 03:12:36,39,230.6017015676327
7842,1629,1,2023-06-17 19:55:17,2023-06-17 22:32:17,157,139.26358162155827
7843,674,1,2024-03-25 19:17:42,2024-03-25 22:47:42,210,188.66548401497408
7844,3135,5,2023-02-17 08:59:08,2023-02-17 11:57:08,178,73.37013303878214
7845,2196,7,2024-03-21 11:34:17,2024-03-21 13:59:17,145,154.60724276644183
7846,4509,5,2025-06-03 08:03:34,2025-06-03 09:21:34,78,131.31982306214354
7847,165,7,2023-10-30 19:37:57,2023-10-30 20:13:57,36,33.6785117586657
7848,3200,7,2025-04-12 14:57:40,2025-04-12 19:06:40,249,230.55265471822545
7849,3767,7,2023-07-18 23:08:27,2023-07-19 03:28:27,260,244.2526983837838
7850,318,4,2023-06-30 03:36:55,2023-06-30 07:45:55,249,135.18899708032603
7851,988,1,2024-04-13 02:42:46,2024-04-13 05:06:46,144,147.01162359800622
7852,2365,8,2024-08-29 17:50:34,2024-08-29 18:33:34,43,181.2796673176339
7853,1775,1,2025-09-13 00:50:13,2025-09-13 04:09:13,199,208.5030975849357
7854,2111,3,2025-12-27 15:25:32,2025-12-27 16:40:32,75,95.67839265110813
7855,1224,7,2023-09-07 09:54:51,2023-09-07 10:19:51,25,89.23608492820502
7856,1805,5,2025-07-21 11:41:43,2025-07-21 12:37:43,56,171.1094287091417
7857,1931,6,2023-08-23 17:25:44,2023-08-23 21:17:44,232,133.01545120779735
7858,4095,4,2025-12-06 22:32:45,2025-12-07 00:21:45,109,134.89424015215312
7859,4995,1,2024-01-11 15:42:13,2024-01-11 20:14:13,272,52.59554498433785
7860,2224,5,2023-08-27 01:40:10,2023-08-27 05:46:10,246,233.9321993254416
7861,2224,8,2024-09-02 21:48:38,2024-09-02 23:45:38,117,236.67433361533088
7862,509,7,2023-11-28 11:22:08,2023-11-28 14:52:08,210,73.8511632735198
7863,126,7,2024-11-15 17:48:30,2024-11-15 21:50:30,242,82.83902514866523
7864,1875,5,2025-12-14 11:48:35,2025-12-14 13:42:35,114,230.91627736123212
7865,2816,2,2023-06-23 09:06:09,2023-06-23 12:29:09,203,100.84751852124111
7866,4728,1,2024-10-09 18:58:41,2024-10-09 23:53:41,295,57.30691068825525
7867,1786,7,2025-08-02 09:28:38,2025-08-02 10:12:38,44,192.3056108956402
7868,3523,6,2023-12-13 15:40:08,2023-12-13 19:22:08,222,246.2052949722956
7869,2513,8,2025-03-31 01:34:14,2025-03-31 02:05:14,31,56.21164315951188
7870,2373,5,2025-05-29 00:06:35,2025-05-29 04:09:35,243,75.97113748971829
7871,4505,4,2024-09-06 15:38:26,2024-09-06 19:35:26,237,248.08016692669173
7872,2008,2,2024-12-14 19:28:53,2024-12-14 23:41:53,253,101.7048803885875
7873,243,2,2023-05-12 04:24:26,2023-05-12 08:31:26,247,180.68664980948526
7874,3149,6,2024-07-24 02:52:19,2024-07-24 04:09:19,77,82.61703673443174
7875,4452,8,2025-05-11 00:11:30,2025-05-11 04:59:30,288,107.42864933495713
7876,1094,3,2025-01-08 02:05:40,2025-01-08 07:01:40,296,103.42420990578951
7877,3994,6,2024-06-30 04:27:16,2024-06-30 08:24:16,237,189.07240756668548
7878,4721,7,2023-12-24 21:57:28,2023-12-25 02:31:28,274,74.558230903888
7879,4271,3,2024-03-03 16:25:13,2024-03-03 17:56:13,91,90.35515412447288
7880,3860,2,2024-01-14 23:11:50,2024-01-15 01:59:50,168,229.29355343215968
7881,4532,8,2024-12-18 10:23:44,2024-12-18 14:38:44,255,55.09193962613378
7882,2739,3,2024-08-18 07:05:40,2024-08-18 08:18:40,73,113.41553853965063
7883,3116,5,2023-03-15 03:47:02,2023-03-15 07:26:02,219,72.83823129806488
7884,3203,2,2024-06-09 16:23:48,2024-06-09 16:58:48,35,51.65165960103846
7885,409,5,2025-07-08 12:04:10,2025-07-08 12:18:10,14,179.59315764366
7886,188,3,2023-06-17 21:03:55,2023-06-18 01:08:55,245,106.5785132976066
7887,4929,1,2023-02-14 21:06:59,2023-02-14 21:21:59,15,67.25037870255204
7888,3595,2,2024-12-17 18:24:25,2024-12-17 21:03:25,159,75.86190629083073
7889,3945,4,2023-06-07 16:19:46,2023-06-07 19:14:46,175,122.93059873735392
7890,13,2,2023-05-10 07:13:48,2023-05-10 09:39:48,146,39.39085371351659
7891,1316,5,2025-10-11 13:49:16,2025-10-11 17:17:16,208,50.11598934892285
7892,1038,5,2023-10-25 05:31:32,2023-10-25 09:55:32,264,112.7366113427143
7893,1712,5,2023-11-28 16:28:48,2023-11-28 16:42:48,14,80.42201152541915
7894,3241,6,2025-05-02 01:10:04,2025-05-02 03:15:04,125,135.43790335318425
7895,1868,1,2025-10-11 02:41:42,2025-10-11 07:03:42,262,243.87243408544887
7896,4445,4,2025-05-22 16:55:00,2025-05-22 21:43:00,288,144.49671944228868
7897,3721,8,2024-01-30 20:43:02,2024-01-30 21:17:02,34,150.37537738039066
7898,3092,6,2025-10-25 19:21:30,2025-10-25 19:47:30,26,58.37588397641713
7899,173,8,2023-08-30 00:58:45,2023-08-30 04:37:45,219,90.42932163717074
7900,4921,7,2023-02-14 13:06:00,2023-02-14 14:42:00,96,83.74993004499268
7901,1244,8,2023-03-20 06:01:46,2023-03-20 06:26:46,25,245.31219459357882
7902,149,7,2024-11-06 11:41:39,2024-11-06 14:53:39,192,245.86482428519835
7903,4292,3,2023-11-15 00:55:14,2023-11-15 04:22:14,207,237.40983080393366
7904,3017,6,2025-03-14 12:22:07,2025-03-14 13:33:07,71,165.08214731525527
7905,3909,3,2025-01-10 11:57:17,2025-01-10 14:13:17,136,182.30265680432356
7906,2451,8,2025-10-30 03:50:08,2025-10-30 05:48:08,118,74.317936944649
7907,1667,7,2025-09-20 00:35:47,2025-09-20 05:35:47,300,194.92606982474362
7908,2363,2,2024-06-30 10:32:33,2024-06-30 10:57:33,25,158.82937600463347
7909,819,7,2025-05-26 23:05:30,2025-05-27 02:08:30,183,54.157633498682415
7910,3015,8,2023-01-14 09:03:24,2023-01-14 11:54:24,171,156.84817132757044
7911,3073,4,2023-05-06 15:45:19,2023-05-06 16:40:19,55,138.0235066465487
7912,2485,3,2023-11-02 12:30:28,2023-11-02 13:31:28,61,161.67774070117153
7913,4851,8,2025-11-07 09:48:56,2025-11-07 13:33:56,225,121.9779566340296
7914,4409,5,2024-05-23 16:50:43,2024-05-23 18:50:43,120,191.53191948242528
7915,3038,5,2025-07-20 03:37:55,2025-07-20 04:00:55,23,130.48912970246246
7916,1176,1,2025-02-01 18:09:21,2025-02-01 20:07:21,118,140.69217110943023
7917,2707,8,2023-07-25 09:34:42,2023-07-25 10:56:42,82,35.169688891440856
7918,4212,5,2025-04-24 19:03:51,2025-04-24 20:33:51,90,33.7149635975235
7919,3998,3,2024-09-07 10:26:46,2024-09-07 12:37:46,131,42.78253380081426
7920,4687,2,2025-10-27 09:22:30,2025-10-27 11:41:30,139,90.52218571306358
7921,4886,3,2025-01-18 07:31:25,2025-01-18 10:10:25,159,125.77099430559252
7922,3398,7,2025-11-05 19:55:06,2025-11-05 21:22:06,87,143.94936781654846
7923,4292,6,2023-03-17 20:58:49,2023-03-17 21:27:49,29,157.2901938206516
7924,3901,1,2024-04-07 02:33:24,2024-04-07 07:31:24,298,56.52422009591553
7925,2444,3,2024-06-06 20:55:36,2024-06-06 21:15:36,20,33.01602509814663
7926,3658,8,2024-04-11 13:36:29,2024-04-11 17:01:29,205,219.74534313392357
7927,1060,8,2023-09-13 09:19:09,2023-09-13 12:14:09,175,78.39941474679763
7928,182,4,2025-01-25 18:24:48,2025-01-25 20:20:48,116,103.31177379470809
7929,2422,4,2024-07-13 11:56:55,2024-07-13 15:03:55,187,66.27119492612891
7930,2369,6,2025-02-21 11:24:11,2025-02-21 15:14:11,230,108.06889695393053
7931,592,2,2025-05-15 03:10:27,2025-05-15 06:04:27,174,235.45534413284696
7932,2653,7,2025-08-06 03:58:15,2025-08-06 08:15:15,257,81.38488185992054
7933,4337,3,2023-06-26 16:58:13,2023-06-26 21:19:13,261,34.181877843722596
7934,3930,3,2023-01-03 01:01:55,2023-01-03 02:27:55,86,241.1323289647723
7935,489,3,2025-08-04 20:32:17,2025-08-04 23:28:17,176,171.5522594628935
7936,781,8,2023-01-22 10:04:51,2023-01-22 13:52:51,228,108.98544083651873
7937,4031,8,2024-08-21 12:06:11,2024-08-21 14:06:11,120,133.8364543409374
7938,1024,7,2024-12-17 00:31:11,2024-12-17 03:53:11,202,173.9388599937136
7939,66,6,2024-11-19 00:01:02,2024-11-19 01:35:02,94,218.26708252616783
7940,2691,5,2024-07-07 11:39:14,2024-07-07 12:35:14,56,96.38299853139772
7941,4358,8,2023-11-15 18:11:10,2023-11-15 20:18:10,127,106.93552358742964
7942,4601,8,2025-10-15 17:02:45,2025-10-15 20:42:45,220,159.4108725035987
7943,1794,4,2024-01-02 15:13:36,2024-01-02 17:36:36,143,96.33347841700979
7944,2637,5,2024-03-18 17:45:02,2024-03-18 20:47:02,182,142.29714908235405
7945,3588,2,2025-01-20 01:35:01,2025-01-20 03:19:01,104,105.02501664800593
7946,1640,2,2024-05-24 08:54:37,2024-05-24 13:28:37,274,72.09207066279765
7947,173,7,2023-03-17 02:38:24,2023-03-17 07:13:24,275,148.96440050461996
7948,187,7,2025-05-02 13:43:46,2025-05-02 15:49:46,126,86.53677783866104
7949,1346,5,2024-10-01 19:30:22,2024-10-02 00:12:22,282,80.89014478384344
7950,1536,4,2023-10-17 03:08:00,2023-10-17 05:00:00,112,139.062131160896
7951,3204,4,2025-05-05 18:32:07,2025-05-05 20:36:07,124,214.18401439981642
7952,1955,3,2025-10-21 19:13:08,2025-10-22 00:07:08,294,44.29210437838924
7953,3784,4,2023-08-26 20:31:18,2023-08-26 20:58:18,27,219.32403700636266
7954,675,5,2025-07-11 12:55:29,2025-07-11 17:27:29,272,208.42754491536792
7955,2105,5,2025-05-24 11:07:08,2025-05-24 11:41:08,34,58.048174574599194
7956,408,4,2025-10-16 06:20:05,2025-10-16 07:57:05,97,235.65229986989144
7957,4588,3,2023-03-09 07:32:46,2023-03-09 08:46:46,74,66.93710217048073
7958,1106,8,2025-07-01 11:41:24,2025-07-01 16:32:24,291,55.76326332416804
7959,4866,8,2025-03-30 11:30:19,2025-03-30 15:40:19,250,107.2556874970116
7960,3027,5,2023-12-02 01:22:06,2023-12-02 06:20:06,298,109.6143875738793
7961,1047,2,2023-02-13 16:37:52,2023-02-13 19:40:52,183,204.29983868352832
7962,3379,2,2025-02-27 12:22:32,2025-02-27 14:02:32,100,248.7913791076726
7963,1187,2,2023-03-09 14:42:23,2023-03-09 16:13:23,91,71.28162785735438
7964,258,6,2025-09-17 16:46:50,2025-09-17 21:29:50,283,174.80358583336604
7965,1228,8,2025-10-18 17:28:59,2025-10-18 20:52:59,204,60.795163623260066
7966,4837,6,2023-08-15 03:12:12,2023-08-15 05:30:12,138,139.0688087887074
7967,3491,4,2025-09-21 12:05:22,2025-09-21 13:10:22,65,224.68527495109623
7968,3875,2,2025-02-03 06:38:31,2025-02-03 11:14:31,276,91.10803204478279
7969,1021,6,2023-10-16 13:42:42,2023-10-16 17:28:42,226,170.94897810823008
7970,1877,6,2025-10-11 16:44:57,2025-10-11 18:15:57,91,116.03749143123791
7971,2477,6,2025-03-22 16:54:10,2025-03-22 18:57:10,123,125.36985735519673
7972,3739,2,2025-05-23 09:13:11,2025-05-23 13:29:11,256,241.73857357985295
7973,1170,3,2023-07-14 11:34:36,2023-07-14 12:37:36,63,210.57447444596076
7974,4894,7,2025-08-02 08:32:42,2025-08-02 09:31:42,59,179.54497551369064
7975,822,3,2024-10-01 05:16:57,2024-10-01 06:49:57,93,136.49982458485636
7976,36,4,2024-04-16 06:36:43,2024-04-16 09:50:43,194,192.24107389020125
7977,4555,8,2024-04-23 12:38:31,2024-04-23 15:19:31,161,244.75282986526182
7978,168,3,2024-07-13 19:09:15,2024-07-13 23:04:15,235,183.03696839772826
7979,3454,5,2024-02-11 06:00:18,2024-02-11 10:12:18,252,37.24968598340065
7980,4935,8,2023-03-03 11:19:59,2023-03-03 12:16:59,57,139.47123236429746
7981,3299,6,2025-01-25 09:10:14,2025-01-25 09:59:14,49,208.63152595538796
7982,1466,1,2023-10-26 06:23:34,2023-10-26 07:03:34,40,230.55527265530014
7983,2192,3,2025-01-23 04:04:42,2025-01-23 07:25:42,201,87.1098808990186
7984,1745,4,2024-11-23 08:24:54,2024-11-23 08:58:54,34,171.98650903568623
7985,2016,4,2025-08-22 09:08:00,2025-08-22 13:41:00,273,146.65503144348818
7986,562,3,2024-10-29 16:30:54,2024-10-29 18:59:54,149,108.83806104766678
7987,4766,4,2024-03-20 20:14:50,2024-03-20 23:18:50,184,44.35995811430398
7988,2010,6,2025-05-24 20:46:45,2025-05-24 23:23:45,157,52.83258378821992
7989,475,7,2025-01-09 14:41:55,2025-01-09 15:24:55,43,70.4727121221066
7990,2237,1,2023-06-28 05:21:44,2023-06-28 05:33:44,12,147.0300498287757
7991,2232,1,2023-11-17 02:41:34,2023-11-17 03:00:34,19,126.96639161799557
7992,1362,7,2024-12-02 17:13:49,2024-12-02 17:34:49,21,244.79180605148227
7993,289,1,2024-02-25 00:48:38,2024-02-25 03:52:38,184,192.87360069758762
7994,4983,1,2024-04-19 16:05:53,2024-04-19 21:02:53,297,34.0306527651353
7995,3478,6,2025-04-04 01:01:33,2025-04-04 05:54:33,293,113.19015313801465
7996,86,6,2025-06-05 22:07:44,2025-06-05 22:38:44,31,130.4334537527476
7997,2727,8,2024-11-11 01:00:07,2024-11-11 05:56:07,296,49.04312284820851
7998,4454,6,2025-03-07 00:35:31,2025-03-07 01:29:31,54,195.16827194678666
7999,3704,3,2024-12-12 05:38:33,2024-12-12 10:20:33,282,170.93098316068227
8000,3271,7,2023-03-08 06:50:03,2023-03-08 07:49:03,59,238.82995953131675
8001,2425,1,2024-04-09 10:46:30,2024-04-09 12:00:30,74,168.61994961572316
8002,2255,7,2023-08-30 12:32:28,2023-08-30 13:28:28,56,186.72616073100218
8003,3910,7,2024-08-01 20:23:06,2024-08-01 23:14:06,171,203.85013468742613
8004,774,8,2023-09-05 20:58:09,2023-09-06 00:06:09,188,117.3952166714945
8005,3065,4,2023-08-02 12:47:00,2023-08-02 16:48:00,241,205.14549587851002
8006,4871,1,2024-11-29 03:21:19,2024-11-29 04:30:19,69,58.11786835052006
8007,1779,1,2025-07-23 08:50:24,2025-07-23 10:42:24,112,30.389060258293764
8008,2567,1,2023-01-08 09:11:14,2023-01-08 14:08:14,297,169.70531063276223
8009,2459,8,2025-08-27 19:23:20,2025-08-28 00:22:20,299,143.84903384052646
8010,4317,7,2025-01-03 03:29:38,2025-01-03 04:27:38,58,208.55095334538336
8011,2285,8,2025-04-04 03:45:54,2025-04-04 06:36:54,171,129.93130020812515
8012,2641,4,2025-12-24 18:27:24,2025-12-24 19:30:24,63,112.02902989827592
8013,3559,4,2023-04-19 20:48:16,2023-04-19 21:18:16,30,140.31877914781114
8014,1413,8,2023-05-09 17:21:15,2023-05-09 21:32:15,251,76.32423162335964
8015,3652,4,2025-08-24 02:35:22,2025-08-24 07:15:22,280,45.549544204016314
8016,1520,6,2023-06-03 12:51:04,2023-06-03 16:10:04,199,175.9891136509237
8017,2432,7,2023-09-20 17:00:03,2023-09-20 20:46:03,226,61.15890336254901
8018,1926,7,2024-06-16 01:49:04,2024-06-16 05:12:04,203,149.56600515385998
8019,3652,4,2025-05-20 13:06:55,2025-05-20 13:24:55,18,138.89242884528312
8020,4268,8,2023-11-25 07:33:57,2023-11-25 08:04:57,31,226.36056515243234
8021,1902,3,2024-09-23 21:34:35,2024-09-23 23:33:35,119,244.41551205662756
8022,4108,7,2024-11-06 14:58:03,2024-11-06 15:34:03,36,194.62608055658333
8023,1783,7,2025-12-13 14:07:08,2025-12-13 15:10:08,63,78.07266688844726
8024,695,5,2025-10-12 11:13:44,2025-10-12 15:27:44,254,166.00726056652823
8025,539,6,2025-11-26 04:46:34,2025-11-26 06:58:34,132,59.86789712968864
8026,3733,4,2024-05-28 14:28:50,2024-05-28 17:08:50,160,229.02346322030968
8027,3568,6,2023-11-28 17:37:45,2023-11-28 20:54:45,197,176.83313743977416
8028,3934,7,2023-03-27 11:20:45,2023-03-27 13:30:45,130,217.4760864565375
8029,692,2,2025-03-21 19:07:21,2025-03-21 23:21:21,254,75.25892428966964
8030,2291,3,2025-03-30 22:37:39,2025-03-30 23:04:39,27,190.84636830261576
8031,691,3,2025-06-25 10:11:14,2025-06-25 12:39:14,148,187.17733357924462
8032,920,8,2024-04-07 03:39:02,2024-04-07 07:35:02,236,196.68674322423675
8033,2148,5,2023-02-05 03:59:21,2023-02-05 05:32:21,93,71.4649438957907
8034,4595,8,2023-03-25 10:55:32,2023-03-25 12:18:32,83,235.19823067621775
8035,1782,1,2024-10-17 16:25:14,2024-10-17 18:04:14,99,82.96393590438228
8036,2889,6,2025-07-09 01:56:36,2025-07-09 04:34:36,158,173.01224731152826
8037,3086,6,2024-02-28 05:54:46,2024-02-28 09:37:46,223,131.4634422495483
8038,1031,6,2023-02-21 12:44:27,2023-02-21 16:12:27,208,128.7017591283498
8039,4288,2,2024-01-14 16:00:54,2024-01-14 16:25:54,25,249.77324761137024
8040,4195,7,2025-11-02 10:51:41,2025-11-02 11:30:41,39,157.43150955609295
8041,3304,4,2023-12-25 14:01:21,2023-12-25 15:53:21,112,59.97127462996126
8042,4760,5,2023-03-22 19:22:55,2023-03-22 23:23:55,241,86.03311077674847
8043,1964,4,2025-02-12 15:38:34,2025-02-12 16:14:34,36,202.98184922312566
8044,726,3,2025-09-24 14:31:02,2025-09-24 15:31:02,60,99.2350414404803
8045,1123,2,2024-08-13 17:27:16,2024-08-13 18:22:16,55,38.43667180835526
8046,1192,8,2025-07-10 11:54:34,2025-07-10 12:24:34,30,62.6668699012926
8047,927,3,2023-12-28 08:14:43,2023-12-28 09:37:43,83,248.552857619794
8048,2872,6,2025-12-05 16:17:30,2025-12-05 17:19:30,62,95.28209012873718
8049,3133,1,2023-07-31 16:41:20,2023-07-31 18:33:20,112,216.24829474802374
8050,4576,1,2023-02-28 03:35:09,2023-02-28 05:01:09,86,41.27672860693667
8051,4634,6,2023-12-11 13:35:30,2023-12-11 14:23:30,48,232.00004220379864
8052,1738,4,2025-02-22 01:24:14,2025-02-22 05:50:14,266,40.35763659862438
8053,2843,4,2025-11-24 07:41:24,2025-11-24 11:38:24,237,206.16670965670662
8054,631,5,2023-01-30 12:50:22,2023-01-30 15:56:22,186,59.616531265700715
8055,2306,3,2023-07-09 00:53:53,2023-07-09 04:16:53,203,155.92860387163415
8056,4458,8,2023-07-06 11:26:09,2023-07-06 16:17:09,291,103.98115468534942
8057,2095,2,2023-07-22 02:12:22,2023-07-22 03:08:22,56,77.61453586555896
8058,132,8,2024-08-02 20:08:50,2024-08-03 00:16:50,248,225.0726193817368
8059,498,6,2025-07-15 07:26:09,2025-07-15 11:31:09,245,123.88185318863927
