id_cliente,plano,valor_mensal,cidade,estado,status,data_adesao
2985,Basico,39.9,Jesus,PA,Ativo,2026-01-13
2986,Basico,39.9,Vieira,MS,Ativo,2026-01-13
2987,Basico,39.9,Fernandes,TO,Ativo,2026-01-13
2988,Basico,39.9,Moreira de Goiás,ES,Churn,2026-01-13
2989,Premium,89.9,Andrade,CE,Churn,2026-01-13
2990,Basico,39.9,Oliveira de Goiás,SE,Ativo,2026-01-13
2991,Basico,39.9,Borges Alegre,ES,Ativo,2026-01-13
2992,Basico,39.9,da Luz,MG,Churn,2026-01-13
2993,Basico,39.9,Rocha,RS,Ativo,2026-01-13
2994,Basico,39.9,Monteiro de Vargas,RR,Churn,2026-01-13
2995,Essencial,59.9,Sampaio,SC,Ativo,2026-01-13
2996,Basico,39.9,Freitas,RJ,Churn,2026-01-13
2997,Premium,89.9,Ferreira,GO,Ativo,2026-01-13
2998,Premium,89.9,Guerra,SE,Ativo,2026-01-13
2999,Essencial,59.9,Costela,GO,Ativo,2026-01-13
3000,Essencial,59.9,Monteiro,SC,Churn,2026-01-13
3001,Essencial,59.9,Aragão da Serra,SE,Ativo,2026-01-13
3002,Essencial,59.9,Correia do Galho,MG,Churn,2026-01-13
3003,Basico,39.9,Caldeira do Oeste,TO,Ativo,2026-01-13
3004,Basico,39.9,Castro,PA,Churn,2026-01-13
3005,Premium,89.9,Barbosa Alegre,MT,Ativo,2026-01-13
3006,Essencial,59.9,Silveira,RS,Ativo,2026-01-13
3007,Essencial,59.9,Teixeira do Campo,AM,Churn,2026-01-13
3008,Essencial,59.9,Cunha,GO,Ativo,2026-01-13
3009,Premium,89.9,Rocha de Goiás,AM,Ativo,2026-01-13
3010,Basico,39.9,Pimenta,AL,Ativo,2026-01-13
3011,Basico,39.9,Sousa de Costela,AL,Ativo,2026-01-13
3012,Essencial,59.9,Dias,MT,Ativo,2026-01-13
3013,Basico,39.9,Pires,RJ,Ativo,2026-01-13
3014,Premium,89.9,Cunha,AM,Churn,2026-01-13
3015,Essencial,59.9,Cunha,MG,Churn,2026-01-13
3016,Basico,39.9,Silveira de Pereira,RO,Ativo,2026-01-13
3017,Premium,89.9,Borges Verde,SE,Ativo,2026-01-13
3018,Essencial,59.9,Peixoto,DF,Ativo,2026-01-13
3019,Premium,89.9,Siqueira da Prata,SC,Ativo,2026-01-13
3020,Premium,89.9,Campos dos Dourados,MT,Ativo,2026-01-13
3021,Essencial,59.9,da Paz,RJ,Ativo,2026-01-13
3022,Premium,89.9,Silva,PR,Ativo,2026-01-13
3023,Essencial,59.9,Pereira das Pedras,ES,Ativo,2026-01-13
3024,Basico,39.9,Moreira do Amparo,SE,Ativo,2026-01-13
3025,Basico,39.9,Moreira,RR,Ativo,2026-01-13
3026,Basico,39.9,Costela,AL,Ativo,2026-01-13
3027,Basico,39.9,Machado Verde,SE,Ativo,2026-01-13
3028,Essencial,59.9,Guerra,RN,Churn,2026-01-13
3029,Essencial,59.9,Cirino,SC,Ativo,2026-01-13
3030,Premium,89.9,da Paz do Galho,RR,Ativo,2026-01-13
3031,Essencial,59.9,Fonseca Verde,MA,Churn,2026-01-13
3032,Basico,39.9,Alves de Leão,ES,Ativo,2026-01-13
3033,Essencial,59.9,Fernandes do Oeste,MG,Ativo,2026-01-13
3034,Essencial,59.9,Ribeiro das Pedras,RJ,Ativo,2026-01-13
3035,Basico,39.9,Moreira,PR,Churn,2026-01-13
3036,Essencial,59.9,Novais,CE,Ativo,2026-01-13
3037,Premium,89.9,Caldeira de Pimenta,MS,Churn,2026-01-13
3038,Essencial,59.9,Teixeira das Flores,RS,Ativo,2026-01-13
3039,Essencial,59.9,Vieira,SP,Ativo,2026-01-13
3040,Premium,89.9,Vargas do Amparo,CE,Ativo,2026-01-13
3041,Essencial,59.9,Araújo Verde,CE,Ativo,2026-01-13
3042,Basico,39.9,Santos,PE,Ativo,2026-01-13
3043,Basico,39.9,Mendes,RO,Ativo,2026-01-13
3044,Basico,39.9,Câmara da Praia,PR,Ativo,2026-01-13
3045,Premium,89.9,Rezende da Praia,TO,Ativo,2026-01-13
3046,Basico,39.9,da Luz da Serra,AP,Ativo,2026-01-13
3047,Essencial,59.9,Ramos,MT,Ativo,2026-01-13
3048,Premium,89.9,Machado,RR,Ativo,2026-01-13
3049,Essencial,59.9,Peixoto,PB,Ativo,2026-01-13
3050,Essencial,59.9,Fonseca,RJ,Churn,2026-01-13
3051,Premium,89.9,Cirino,AP,Ativo,2026-01-13
3052,Essencial,59.9,da Conceição,MG,Ativo,2026-01-13
3053,Basico,39.9,Pereira das Pedras,PE,Ativo,2026-01-13
3054,Basico,39.9,Aparecida,CE,Ativo,2026-01-13
3055,Premium,89.9,Viana dos Dourados,MA,Ativo,2026-01-13
3056,Basico,39.9,Lopes,AM,Ativo,2026-01-13
3057,Essencial,59.9,Albuquerque,SC,Churn,2026-01-13
3058,Basico,39.9,Duarte do Campo,PI,Ativo,2026-01-13
3059,Premium,89.9,Nascimento,PR,Ativo,2026-01-13
3060,Basico,39.9,Andrade,PI,Ativo,2026-01-13
3061,Basico,39.9,Costela,PR,Ativo,2026-01-13
3062,Essencial,59.9,Nogueira Grande,RO,Churn,2026-01-13
3063,Essencial,59.9,Cassiano Verde,PI,Ativo,2026-01-13
3064,Basico,39.9,Santos,RS,Ativo,2026-01-13
3065,Essencial,59.9,Azevedo de Pinto,GO,Ativo,2026-01-13
3066,Basico,39.9,Rocha dos Dourados,AL,Ativo,2026-01-13
3067,Premium,89.9,Castro,AM,Churn,2026-01-13
3068,Premium,89.9,Nogueira do Norte,AM,Ativo,2026-01-13
3069,Basico,39.9,Martins,TO,Ativo,2026-01-13
3070,Premium,89.9,Pimenta,TO,Churn,2026-01-13
3071,Premium,89.9,Cunha do Amparo,RN,Churn,2026-01-13
3072,Premium,89.9,Vasconcelos Alegre,CE,Ativo,2026-01-13
3073,Essencial,59.9,Souza,AP,Ativo,2026-01-13
3074,Basico,39.9,Aparecida de Novais,MS,Ativo,2026-01-13
3075,Basico,39.9,Siqueira do Campo,PI,Ativo,2026-01-13
3076,Basico,39.9,Oliveira de Ferreira,GO,Ativo,2026-01-13
3077,Essencial,59.9,Martins,BA,Ativo,2026-01-13
3078,Premium,89.9,Castro das Flores,AM,Churn,2026-01-13
3079,Essencial,59.9,Moura,AM,Ativo,2026-01-13
3080,Basico,39.9,Sampaio,PI,Ativo,2026-01-13
3081,Essencial,59.9,Fonseca do Oeste,SP,Churn,2026-01-13
3082,Basico,39.9,Aparecida,RS,Ativo,2026-01-13
3083,Premium,89.9,Sales,PR,Churn,2026-01-13
3084,Basico,39.9,da Costa,RO,Ativo,2026-01-13
3085,Essencial,59.9,Peixoto,RS,Ativo,2026-01-13
3086,Essencial,59.9,Fernandes da Serra,PA,Ativo,2026-01-13
3087,Basico,39.9,Garcia,CE,Ativo,2026-01-13
3088,Essencial,59.9,Alves,RO,Ativo,2026-01-13
3089,Premium,89.9,Cavalcante da Prata,RO,Ativo,2026-01-13
3090,Basico,39.9,Fonseca,PI,Ativo,2026-01-13
3091,Premium,89.9,Sá,RN,Ativo,2026-01-13
3092,Essencial,59.9,Sampaio,MS,Churn,2026-01-13
3093,Essencial,59.9,Albuquerque Paulista,TO,Ativo,2026-01-13
3094,Premium,89.9,Novais da Serra,PB,Ativo,2026-01-13
3095,Essencial,59.9,Carvalho,MA,Churn,2026-01-13
3096,Basico,39.9,Mendonça das Flores,TO,Ativo,2026-01-13
3097,Basico,39.9,Sousa,GO,Ativo,2026-01-13
3098,Essencial,59.9,da Costa Grande,RN,Ativo,2026-01-13
3099,Premium,89.9,Duarte,DF,Ativo,2026-01-13
3100,Essencial,59.9,Novaes da Serra,PR,Ativo,2026-01-13
3101,Premium,89.9,Mendes,PI,Churn,2026-01-13
3102,Premium,89.9,Araújo da Mata,MS,Churn,2026-01-13
3103,Basico,39.9,Sá,ES,Ativo,2026-01-13
3104,Basico,39.9,Moreira das Pedras,RR,Churn,2026-01-13
3105,Premium,89.9,Aparecida Grande,AL,Ativo,2026-01-13
3106,Essencial,59.9,Aragão,RN,Ativo,2026-01-13
3107,Essencial,59.9,das Neves,BA,Ativo,2026-01-13
3108,Basico,39.9,Jesus de da Mata,PB,Ativo,2026-01-13
3109,Premium,89.9,Jesus,RR,Churn,2026-01-13
3110,Essencial,59.9,Garcia,AM,Ativo,2026-01-13
3111,Essencial,59.9,Aragão,SC,Ativo,2026-01-13
3112,Basico,39.9,Moreira,AP,Ativo,2026-01-13
3113,Essencial,59.9,Rezende dos Dourados,BA,Ativo,2026-01-13
3114,Basico,39.9,Vargas,SC,Ativo,2026-01-13
3115,Premium,89.9,Fernandes do Oeste,SP,Ativo,2026-01-13
3116,Basico,39.9,Pinto,AP,Ativo,2026-01-13
3117,Basico,39.9,Correia,SC,Ativo,2026-01-13
3118,Premium,89.9,Santos de Fogaça,SP,Churn,2026-01-13
3119,Essencial,59.9,Sampaio,DF,Churn,2026-01-13
3120,Basico,39.9,Cirino,AM,Churn,2026-01-13
3121,Essencial,59.9,Siqueira,MA,Ativo,2026-01-13
3122,Basico,39.9,da Conceição,SE,Ativo,2026-01-13
3123,Premium,89.9,Jesus,MG,Ativo,2026-01-13
3124,Essencial,59.9,Viana,SE,Ativo,2026-01-13
3125,Premium,89.9,Siqueira de da Rocha,TO,Ativo,2026-01-13
3126,Essencial,59.9,Dias de Nunes,RN,Ativo,2026-01-13
3127,Premium,89.9,Vieira,AL,Ativo,2026-01-13
3128,Basico,39.9,da Rocha das Pedras,MA,Ativo,2026-01-13
3129,Essencial,59.9,Guerra,MA,Ativo,2026-01-13
3130,Basico,39.9,da Mata de Goiás,AP,Ativo,2026-01-13
3131,Basico,39.9,Casa Grande,PA,Ativo,2026-01-13
3132,Premium,89.9,da Luz de Carvalho,PB,Ativo,2026-01-13
3133,Basico,39.9,Almeida de Costa,PI,Ativo,2026-01-13
3134,Essencial,59.9,Vargas,PB,Ativo,2026-01-13
3135,Premium,89.9,Monteiro Alegre,MA,Ativo,2026-01-13
3136,Premium,89.9,Melo de da Cruz,RO,Ativo,2026-01-13
3137,Basico,39.9,Marques de Siqueira,PE,Ativo,2026-01-13
3138,Basico,39.9,Duarte Grande,SC,Churn,2026-01-13
3139,Basico,39.9,Rezende do Galho,AL,Ativo,2026-01-13
3140,Essencial,59.9,Fonseca Paulista,AM,Ativo,2026-01-13
3141,Essencial,59.9,Caldeira,MS,Ativo,2026-01-13
3142,Essencial,59.9,Ribeiro,PI,Ativo,2026-01-13
3143,Basico,39.9,da Rocha do Norte,AM,Ativo,2026-01-13
3144,Basico,39.9,Abreu do Campo,TO,Ativo,2026-01-13
3145,Basico,39.9,Duarte do Norte,RS,Ativo,2026-01-13
3146,Essencial,59.9,Castro,AP,Ativo,2026-01-13
3147,Basico,39.9,da Mata da Praia,ES,Ativo,2026-01-13
3148,Essencial,59.9,Teixeira,CE,Ativo,2026-01-13
3149,Premium,89.9,Vasconcelos,MA,Churn,2026-01-13
3150,Premium,89.9,Souza de Araújo,MS,Ativo,2026-01-13
3151,Basico,39.9,Cardoso da Mata,MT,Ativo,2026-01-13
3152,Essencial,59.9,da Cunha,RN,Ativo,2026-01-13
3153,Premium,89.9,Campos da Prata,TO,Ativo,2026-01-13
3154,Premium,89.9,Costa da Prata,TO,Ativo,2026-01-13
3155,Essencial,59.9,Nunes de Minas,PB,Ativo,2026-01-13
3156,Premium,89.9,Freitas do Oeste,SP,Ativo,2026-01-13
3157,Premium,89.9,Santos,AP,Ativo,2026-01-13
3158,Premium,89.9,Pacheco das Flores,RJ,Ativo,2026-01-13
3159,Basico,39.9,Novaes das Flores,ES,Ativo,2026-01-13
3160,Essencial,59.9,Aragão,MT,Ativo,2026-01-13
3161,Premium,89.9,Vieira,PE,Churn,2026-01-13
3162,Basico,39.9,Moraes,AM,Ativo,2026-01-13
3163,Premium,89.9,Cunha,MA,Ativo,2026-01-13
3164,Essencial,59.9,Caldeira,PE,Ativo,2026-01-13
3165,Basico,39.9,Gomes,MT,Ativo,2026-01-13
3166,Premium,89.9,Pimenta,MA,Ativo,2026-01-13
3167,Essencial,59.9,Cunha,AM,Ativo,2026-01-13
3168,Premium,89.9,Cirino,AC,Ativo,2026-01-13
3169,Premium,89.9,Camargo de Guerra,SE,Ativo,2026-01-13
3170,Basico,39.9,da Cruz,RN,Ativo,2026-01-13
3171,Basico,39.9,Costela,RR,Ativo,2026-01-13
3172,Essencial,59.9,Farias de Borges,MG,Churn,2026-01-13
3173,Basico,39.9,da Conceição das Pedras,BA,Ativo,2026-01-13
3174,Premium,89.9,Araújo,BA,Ativo,2026-01-13
3175,Premium,89.9,Jesus,PE,Ativo,2026-01-13
3176,Premium,89.9,Silva do Norte,PE,Ativo,2026-01-13
3177,Essencial,59.9,Cardoso de Sales,RR,Ativo,2026-01-13
3178,Premium,89.9,Monteiro,MG,Ativo,2026-01-13
3179,Essencial,59.9,Rezende,PB,Ativo,2026-01-13
3180,Basico,39.9,Lopes,BA,Ativo,2026-01-13
3181,Premium,89.9,Rezende Paulista,ES,Churn,2026-01-13
3182,Basico,39.9,Vieira de Aragão,AC,Ativo,2026-01-13
3183,Basico,39.9,Moura da Serra,DF,Churn,2026-01-13
3184,Basico,39.9,Peixoto,BA,Ativo,2026-01-13
3185,Premium,89.9,da Cunha Verde,DF,Churn,2026-01-13
3186,Basico,39.9,Mendes,SC,Ativo,2026-01-13
3187,Premium,89.9,Souza,GO,Ativo,2026-01-13
3188,Premium,89.9,da Cunha,ES,Ativo,2026-01-13
3189,Premium,89.9,Teixeira do Campo,MS,Ativo,2026-01-13
3190,Essencial,59.9,da Rosa do Oeste,AP,Ativo,2026-01-13
3191,Essencial,59.9,Azevedo da Praia,ES,Churn,2026-01-13
3192,Essencial,59.9,Peixoto,TO,Ativo,2026-01-13
3193,Premium,89.9,Viana,RS,Ativo,2026-01-13
3194,Basico,39.9,Leão dos Dourados,SC,Ativo,2026-01-13
3195,Basico,39.9,Borges de Minas,BA,Ativo,2026-01-13
3196,Premium,89.9,Nogueira,AP,Ativo,2026-01-13
3197,Basico,39.9,Alves Verde,SE,Churn,2026-01-13
3198,Basico,39.9,Costa,RS,Ativo,2026-01-13
3199,Premium,89.9,da Cunha,DF,Ativo,2026-01-13
3200,Basico,39.9,Fogaça,SP,Ativo,2026-01-13
3201,Essencial,59.9,Albuquerque,PR,Ativo,2026-01-13
3202,Premium,89.9,Nascimento,AP,Churn,2026-01-13
3203,Premium,89.9,Freitas do Norte,MS,Ativo,2026-01-13
3204,Premium,89.9,Ferreira da Serra,SP,Ativo,2026-01-13
3205,Basico,39.9,Cardoso,AL,Churn,2026-01-13
3206,Essencial,59.9,Mendonça,AM,Ativo,2026-01-13
3207,Basico,39.9,Aparecida do Campo,MA,Ativo,2026-01-13
3208,Essencial,59.9,Garcia de Minas,DF,Churn,2026-01-13
3209,Premium,89.9,da Mota Grande,AC,Ativo,2026-01-13
3210,Premium,89.9,Carvalho das Flores,MA,Ativo,2026-01-13
3211,Basico,39.9,Fonseca,RJ,Ativo,2026-01-13
3212,Premium,89.9,Azevedo do Amparo,PR,Ativo,2026-01-13
3213,Basico,39.9,Caldeira,MS,Ativo,2026-01-13
3214,Basico,39.9,Borges de Macedo,CE,Ativo,2026-01-13
3215,Premium,89.9,Azevedo de Pires,BA,Ativo,2026-01-13
3216,Basico,39.9,Viana,CE,Ativo,2026-01-13
3217,Basico,39.9,Rios do Oeste,AP,Ativo,2026-01-13
3218,Basico,39.9,Costela Paulista,PI,Ativo,2026-01-13
3219,Basico,39.9,da Cruz,TO,Churn,2026-01-13
3220,Essencial,59.9,Barbosa de Rodrigues,PA,Ativo,2026-01-13
3221,Basico,39.9,Aragão da Praia,PE,Ativo,2026-01-13
3222,Premium,89.9,Novaes do Campo,RR,Ativo,2026-01-13
3223,Basico,39.9,Silveira de Goiás,AC,Ativo,2026-01-13
3224,Basico,39.9,Gomes,MT,Ativo,2026-01-13
3225,Essencial,59.9,Costa da Serra,SE,Ativo,2026-01-13
3226,Essencial,59.9,Moreira,RO,Churn,2026-01-13
3227,Essencial,59.9,Costela,PB,Ativo,2026-01-13
3228,Essencial,59.9,Ribeiro,PB,Ativo,2026-01-13
3229,Essencial,59.9,Barros,DF,Ativo,2026-01-13
3230,Essencial,59.9,Teixeira,MT,Churn,2026-01-13
3231,Essencial,59.9,Cunha,AP,Churn,2026-01-13
3232,Essencial,59.9,Costa,RO,Ativo,2026-01-13
3233,Basico,39.9,Garcia do Amparo,SC,Churn,2026-01-13
3234,Essencial,59.9,Fernandes,AP,Ativo,2026-01-13
3235,Essencial,59.9,Vieira,RS,Ativo,2026-01-13
3236,Basico,39.9,Dias de Nogueira,GO,Ativo,2026-01-13
3237,Basico,39.9,Campos de Minas,AC,Ativo,2026-01-13
3238,Basico,39.9,Costela,RR,Ativo,2026-01-13
3239,Essencial,59.9,Pereira da Praia,SP,Ativo,2026-01-13
3240,Premium,89.9,Aragão,RJ,Ativo,2026-01-13
3241,Premium,89.9,Rodrigues de Cardoso,CE,Ativo,2026-01-13
3242,Essencial,59.9,Câmara de Silva,MT,Ativo,2026-01-13
3243,Basico,39.9,Barbosa do Sul,RS,Ativo,2026-01-13
3244,Basico,39.9,Pires de Montenegro,GO,Ativo,2026-01-13
3245,Essencial,59.9,da Luz de Oliveira,DF,Ativo,2026-01-13
3246,Essencial,59.9,Casa Grande Grande,RN,Ativo,2026-01-13
3247,Essencial,59.9,Rezende,CE,Ativo,2026-01-13
3248,Basico,39.9,Cavalcante,PB,Ativo,2026-01-13
3249,Essencial,59.9,Câmara,AP,Ativo,2026-01-13
3250,Basico,39.9,Moraes de Minas,AL,Ativo,2026-01-13
3251,Essencial,59.9,Nogueira de Carvalho,GO,Ativo,2026-01-13
3252,Premium,89.9,Mendes do Galho,RJ,Ativo,2026-01-13
3253,Premium,89.9,Cirino do Galho,MG,Ativo,2026-01-13
3254,Premium,89.9,Moura,PE,Ativo,2026-01-13
3255,Essencial,59.9,Brito,PA,Ativo,2026-01-13
3256,Basico,39.9,Fernandes,AP,Ativo,2026-01-13
3257,Basico,39.9,Cavalcanti da Mata,SP,Ativo,2026-01-13
3258,Essencial,59.9,Macedo,MS,Churn,2026-01-13
3259,Essencial,59.9,das Neves da Mata,RJ,Churn,2026-01-13
3260,Premium,89.9,Fonseca,BA,Churn,2026-01-13
3261,Premium,89.9,Castro da Serra,RR,Churn,2026-01-13
3262,Basico,39.9,Rocha das Flores,MT,Churn,2026-01-13
3263,Basico,39.9,Monteiro de Ribeiro,RN,Ativo,2026-01-13
3264,Premium,89.9,Peixoto,PA,Ativo,2026-01-13
3265,Essencial,59.9,Pimenta da Serra,SP,Ativo,2026-01-13
3266,Basico,39.9,Carvalho de Cunha,BA,Ativo,2026-01-13
3267,Basico,39.9,Dias de Martins,AC,Ativo,2026-01-13
3268,Essencial,59.9,Moura,MG,Ativo,2026-01-13
3269,Premium,89.9,Brito da Prata,AC,Churn,2026-01-13
3270,Premium,89.9,da Mota do Norte,TO,Ativo,2026-01-13
3271,Basico,39.9,Campos,MA,Ativo,2026-01-13
3272,Essencial,59.9,Castro de da Cunha,PA,Ativo,2026-01-13
3273,Basico,39.9,Barros da Serra,MA,Ativo,2026-01-13
3274,Essencial,59.9,Brito da Prata,AM,Ativo,2026-01-13
3275,Basico,39.9,Costa da Serra,RJ,Ativo,2026-01-13
3276,Premium,89.9,Montenegro,AP,Ativo,2026-01-13
3277,Premium,89.9,Mendes do Galho,TO,Ativo,2026-01-13
3278,Premium,89.9,Araújo da Serra,RO,Churn,2026-01-13
3279,Premium,89.9,Sales dos Dourados,PB,Ativo,2026-01-13
3280,Premium,89.9,da Paz,GO,Ativo,2026-01-13
3281,Premium,89.9,Fogaça,PB,Churn,2026-01-13
3282,Basico,39.9,Sampaio,PI,Ativo,2026-01-13
3283,Basico,39.9,da Paz,MG,Churn,2026-01-13
3284,Premium,89.9,Lima,AP,Ativo,2026-01-13
3285,Basico,39.9,Vieira,ES,Ativo,2026-01-13
3286,Premium,89.9,Garcia de Rodrigues,SC,Churn,2026-01-13
3287,Essencial,59.9,Borges,DF,Churn,2026-01-13
3288,Essencial,59.9,Siqueira,SP,Ativo,2026-01-13
3289,Premium,89.9,Dias do Galho,SP,Ativo,2026-01-13
3290,Premium,89.9,Castro de Goiás,PB,Ativo,2026-01-13
3291,Premium,89.9,Mendonça da Serra,AL,Ativo,2026-01-13
3292,Premium,89.9,Melo,SE,Ativo,2026-01-13
3293,Premium,89.9,Vargas das Flores,TO,Churn,2026-01-13
3294,Premium,89.9,Aragão,RR,Ativo,2026-01-13
3295,Basico,39.9,Cardoso de Fernandes,PI,Ativo,2026-01-13
3296,Premium,89.9,Jesus do Norte,MS,Ativo,2026-01-13
3297,Essencial,59.9,Albuquerque da Mata,RJ,Ativo,2026-01-13
3298,Basico,39.9,Almeida do Norte,RR,Ativo,2026-01-13
3299,Premium,89.9,Garcia,PI,Ativo,2026-01-13
3300,Basico,39.9,Pires do Galho,CE,Ativo,2026-01-13
3301,Premium,89.9,Silva,RN,Ativo,2026-01-13
3302,Essencial,59.9,Fonseca,AL,Ativo,2026-01-13
3303,Premium,89.9,Moura,PB,Churn,2026-01-13
3304,Premium,89.9,Cirino da Prata,MA,Ativo,2026-01-13
3305,Premium,89.9,Leão,CE,Ativo,2026-01-13
3306,Basico,39.9,Sales da Praia,PI,Churn,2026-01-13
3307,Basico,39.9,Marques,PB,Ativo,2026-01-13
3308,Essencial,59.9,Pereira Alegre,ES,Ativo,2026-01-13
3309,Basico,39.9,da Costa de Jesus,AL,Ativo,2026-01-13
3310,Premium,89.9,Borges das Pedras,CE,Ativo,2026-01-13
3311,Basico,39.9,Albuquerque,CE,Ativo,2026-01-13
3312,Premium,89.9,Pereira da Prata,MA,Ativo,2026-01-13
3313,Basico,39.9,Cunha da Mata,SC,Ativo,2026-01-13
3314,Basico,39.9,Duarte,AP,Churn,2026-01-13
3315,Premium,89.9,Pinto,CE,Churn,2026-01-13
3316,Basico,39.9,Ramos Verde,AP,Ativo,2026-01-13
3317,Basico,39.9,Cirino da Serra,MS,Ativo,2026-01-13
3318,Premium,89.9,Camargo,RS,Ativo,2026-01-13
3319,Essencial,59.9,Sampaio do Norte,RS,Ativo,2026-01-13
3320,Essencial,59.9,Rodrigues,AC,Churn,2026-01-13
3321,Basico,39.9,Souza dos Dourados,PA,Ativo,2026-01-13
3322,Essencial,59.9,Barbosa dos Dourados,RJ,Ativo,2026-01-13
3323,Basico,39.9,Mendonça das Flores,PA,Churn,2026-01-13
3324,Basico,39.9,Cunha,GO,Ativo,2026-01-13
3325,Basico,39.9,Barbosa Verde,SC,Ativo,2026-01-13
3326,Basico,39.9,Sales da Mata,MS,Ativo,2026-01-13
3327,Essencial,59.9,Pimenta,MG,Ativo,2026-01-13
3328,Essencial,59.9,Montenegro de Goiás,AC,Ativo,2026-01-13
3329,Premium,89.9,Gonçalves,AP,Ativo,2026-01-13
3330,Essencial,59.9,Aparecida Verde,AL,Ativo,2026-01-13
3331,Premium,89.9,da Cunha Alegre,RO,Ativo,2026-01-13
3332,Basico,39.9,Martins das Pedras,AL,Ativo,2026-01-13
3333,Basico,39.9,Aragão,PB,Churn,2026-01-13
3334,Premium,89.9,Cunha,GO,Ativo,2026-01-13
3335,Premium,89.9,Jesus,PR,Ativo,2026-01-13
3336,Essencial,59.9,Gonçalves,CE,Churn,2026-01-13
3337,Essencial,59.9,Moraes da Praia,MG,Churn,2026-01-13
3338,Basico,39.9,Teixeira,RJ,Ativo,2026-01-13
3339,Essencial,59.9,Aparecida do Campo,MS,Ativo,2026-01-13
3340,Essencial,59.9,Pimenta,PB,Ativo,2026-01-13
3341,Basico,39.9,Araújo,RR,Ativo,2026-01-13
3342,Premium,89.9,Farias,RO,Ativo,2026-01-13
3343,Basico,39.9,Rios da Prata,MA,Ativo,2026-01-13
3344,Premium,89.9,Nunes,PR,Ativo,2026-01-13
3345,Essencial,59.9,Barbosa da Mata,AC,Ativo,2026-01-13
3346,Basico,39.9,Lopes,DF,Ativo,2026-01-13
3347,Essencial,59.9,Azevedo dos Dourados,AM,Ativo,2026-01-13
3348,Basico,39.9,Pacheco do Campo,RR,Ativo,2026-01-13
3349,Basico,39.9,Casa Grande da Praia,PB,Ativo,2026-01-13
3350,Essencial,59.9,Machado,AM,Churn,2026-01-13
3351,Basico,39.9,Caldeira,RO,Ativo,2026-01-13
3352,Premium,89.9,Montenegro do Sul,SC,Ativo,2026-01-13
3353,Basico,39.9,Carvalho,MS,Ativo,2026-01-13
3354,Basico,39.9,Rodrigues,TO,Churn,2026-01-13
3355,Premium,89.9,Aragão Paulista,TO,Ativo,2026-01-13
3356,Essencial,59.9,Pereira,PE,Ativo,2026-01-13
3357,Premium,89.9,Nunes dos Dourados,ES,Ativo,2026-01-13
3358,Basico,39.9,Aragão,AP,Ativo,2026-01-13
3359,Essencial,59.9,Santos do Galho,PA,Ativo,2026-01-13
3360,Basico,39.9,Carvalho,MG,Ativo,2026-01-13
3361,Premium,89.9,Barros,DF,Ativo,2026-01-13
3362,Basico,39.9,Viana,PR,Ativo,2026-01-13
3363,Essencial,59.9,Fernandes Grande,CE,Ativo,2026-01-13
3364,Essencial,59.9,Peixoto,ES,Ativo,2026-01-13
3365,Premium,89.9,Caldeira do Galho,SE,Ativo,2026-01-13
3366,Premium,89.9,Nogueira Alegre,TO,Ativo,2026-01-13
3367,Basico,39.9,Moreira de Viana,PR,Churn,2026-01-13
3368,Basico,39.9,Viana de Câmara,RO,Ativo,2026-01-13
3369,Basico,39.9,Vieira,AL,Ativo,2026-01-13
3370,Basico,39.9,Costela do Campo,DF,Ativo,2026-01-13
3371,Essencial,59.9,Teixeira,MG,Ativo,2026-01-13
3372,Basico,39.9,Farias,RS,Churn,2026-01-13
3373,Premium,89.9,Vargas,ES,Churn,2026-01-13
3374,Premium,89.9,da Cunha da Serra,AM,Ativo,2026-01-13
3375,Basico,39.9,Guerra,AL,Ativo,2026-01-13
3376,Basico,39.9,Câmara da Mata,SC,Ativo,2026-01-13
3377,Premium,89.9,Aragão,PB,Ativo,2026-01-13
3378,Essencial,59.9,Cirino,MS,Ativo,2026-01-13
3379,Essencial,59.9,Vieira de Martins,RO,Ativo,2026-01-13
3380,Basico,39.9,Novais,PI,Churn,2026-01-13
3381,Basico,39.9,da Conceição de Ramos,BA,Ativo,2026-01-13
3382,Essencial,59.9,Moreira de Sá,BA,Ativo,2026-01-13
3383,Premium,89.9,Nogueira Grande,SP,Ativo,2026-01-13
3384,Basico,39.9,Montenegro,GO,Ativo,2026-01-13
3385,Essencial,59.9,Silva,SP,Ativo,2026-01-13
3386,Basico,39.9,Vasconcelos,AM,Ativo,2026-01-13
3387,Basico,39.9,Dias do Sul,PB,Ativo,2026-01-13
3388,Premium,89.9,Cassiano,ES,Ativo,2026-01-13
3389,Premium,89.9,Ribeiro de Goiás,PE,Ativo,2026-01-13
3390,Essencial,59.9,Correia Paulista,MA,Ativo,2026-01-13
3391,Premium,89.9,Sampaio Verde,GO,Ativo,2026-01-13
3392,Essencial,59.9,Carvalho,SE,Ativo,2026-01-13
3393,Essencial,59.9,das Neves,SP,Ativo,2026-01-13
3394,Essencial,59.9,Albuquerque Grande,PE,Ativo,2026-01-13
3395,Essencial,59.9,Pires do Sul,GO,Ativo,2026-01-13
3396,Basico,39.9,Novaes de Casa Grande,AM,Churn,2026-01-13
3397,Basico,39.9,Rezende,MS,Ativo,2026-01-13
3398,Premium,89.9,Borges,PB,Ativo,2026-01-13
3399,Basico,39.9,Leão,BA,Ativo,2026-01-13
3400,Basico,39.9,Almeida de Rezende,CE,Ativo,2026-01-13
