id_atendimento,id_cliente,id_servico,data_abertura,data_fechamento,tempo_atendimento_min,custo_real,sla_real_min,ano,mes,plano,categoria
13261,567,4,2023-08-08 11:35:26,2023-08-08 14:51:26,196,42.54902709094359,196.0,2023,8,Basico,Saúde
13262,1934,6,2024-01-03 20:04:29,2024-01-03 21:09:29,65,187.6680803137651,65.0,2024,1,Essencial,Pet
13263,4092,4,2025-09-06 20:29:37,2025-09-06 22:54:37,145,241.00119575334983,145.0,2025,9,Premium,Saúde
13264,4551,3,2023-08-10 07:44:19,2023-08-10 09:30:19,106,163.60121743745825,106.0,2023,8,Premium,Saúde
13265,2548,6,2024-08-24 10:23:32,2024-08-24 10:55:32,32,57.33051102403687,32.0,2024,8,Premium,Pet
13266,4920,3,2025-01-22 07:19:58,2025-01-22 11:22:58,243,242.61077521423653,243.0,2025,1,Essencial,Saúde
13267,1672,1,2023-09-01 16:55:34,2023-09-01 21:36:34,281,72.3232343750415,281.0,2023,9,Basico,Residencial
13268,1443,6,2023-08-11 22:52:03,2023-08-12 03:39:03,287,176.9557371082412,287.0,2023,8,Premium,Pet
13269,4403,3,2025-05-16 08:47:28,2025-05-16 10:30:28,103,103.48170919247664,103.0,2025,5,Essencial,Saúde
13270,1403,5,2025-09-22 16:00:49,2025-09-22 20:38:49,278,151.36296445901297,278.0,2025,9,Premium,Benefícios
13271,201,1,2023-10-07 08:36:34,2023-10-07 11:14:34,158,170.06582257528535,158.0,2023,10,Basico,Residencial
13272,1127,6,2024-05-09 08:34:49,2024-05-09 12:48:49,254,189.06068658134149,254.0,2024,5,Basico,Pet
13273,1124,4,2023-09-27 15:48:26,2023-09-27 19:38:26,230,154.10408674951162,230.0,2023,9,Premium,Saúde
13274,1554,7,2024-12-08 21:20:37,2024-12-09 02:03:37,283,159.53248411402072,283.0,2024,12,Premium,Seguro
13275,1819,7,2024-05-06 21:09:06,2024-05-06 21:57:06,48,61.89187804796972,48.0,2024,5,Basico,Seguro
13276,4533,1,2024-05-24 13:55:42,2024-05-24 16:47:42,172,241.6733340283208,172.0,2024,5,Premium,Residencial
13277,1354,1,2025-05-16 22:07:29,2025-05-16 22:23:29,16,231.49479650993192,16.0,2025,5,Basico,Residencial
13278,657,7,2023-05-21 00:31:18,2023-05-21 02:36:18,125,164.13097087683877,125.0,2023,5,Premium,Seguro
13279,541,3,2023-06-21 23:16:36,2023-06-22 00:08:36,52,138.6736729673327,52.0,2023,6,Basico,Saúde
13280,335,1,2024-07-30 05:46:22,2024-07-30 06:59:22,73,144.14145475386368,73.0,2024,7,Essencial,Residencial
13281,582,3,2025-09-16 05:39:59,2025-09-16 07:06:59,87,158.85726585260136,87.0,2025,9,Premium,Saúde
13282,2816,7,2023-12-02 22:35:09,2023-12-02 22:56:09,21,85.77599581799362,21.0,2023,12,Premium,Seguro
13283,3012,7,2025-09-12 05:20:50,2025-09-12 09:50:50,270,35.2256014015377,270.0,2025,9,Essencial,Seguro
13284,155,5,2025-06-30 05:09:14,2025-06-30 06:03:14,54,87.18389170530655,54.0,2025,6,Basico,Benefícios
13285,432,6,2023-08-31 01:33:40,2023-08-31 03:47:40,134,139.56414419482297,134.0,2023,8,Essencial,Pet
13286,4773,7,2023-11-28 09:41:09,2023-11-28 10:08:09,27,99.16843644375672,27.0,2023,11,Basico,Seguro
13287,45,4,2025-01-10 01:42:53,2025-01-10 04:57:53,195,236.00895614525223,195.0,2025,1,Essencial,Saúde
13288,60,8,2023-05-16 07:56:37,2023-05-16 12:30:37,274,72.64658434729785,274.0,2023,5,Premium,Jurídico
13289,1469,7,2024-06-11 07:23:59,2024-06-11 08:01:59,38,207.02542805053432,38.0,2024,6,Essencial,Seguro
13290,404,4,2024-03-22 15:47:05,2024-03-22 19:43:05,236,116.4298653342103,236.0,2024,3,Basico,Saúde
13291,3533,6,2024-01-25 02:37:25,2024-01-25 03:03:25,26,160.7563971596188,26.0,2024,1,Basico,Pet
13292,3216,6,2025-03-20 23:12:38,2025-03-21 00:29:38,77,55.63720292291424,77.0,2025,3,Basico,Pet
13293,3143,6,2025-01-09 14:49:08,2025-01-09 15:42:08,53,89.7961409559089,53.0,2025,1,Basico,Pet
13294,3454,8,2024-01-19 22:00:36,2024-01-19 23:10:36,70,171.7391970141024,70.0,2024,1,Premium,Jurídico
13295,2637,2,2024-09-08 00:46:22,2024-09-08 01:44:22,58,42.84125473307154,58.0,2024,9,Essencial,Automotivo
13296,377,6,2023-10-25 15:46:19,2023-10-25 17:57:19,131,89.75166094176734,131.0,2023,10,Premium,Pet
13297,3275,6,2024-07-08 11:33:32,2024-07-08 13:28:32,115,74.1699778516044,115.0,2024,7,Basico,Pet
13298,2769,7,2025-06-11 04:12:23,2025-06-11 07:49:23,217,168.07350402160662,217.0,2025,6,Essencial,Seguro
13299,1374,7,2024-07-09 10:09:15,2024-07-09 12:28:15,139,191.23919537973748,139.0,2024,7,Premium,Seguro
13300,4235,7,2025-10-10 21:57:21,2025-10-10 22:38:21,41,99.84774458522554,41.0,2025,10,Basico,Seguro
13301,377,3,2023-07-30 11:39:33,2023-07-30 15:59:33,260,167.2487249993583,260.0,2023,7,Premium,Saúde
13302,1603,7,2023-06-13 11:56:57,2023-06-13 14:58:57,182,125.8107841436269,182.0,2023,6,Premium,Seguro
13303,283,5,2024-09-22 19:51:18,2024-09-22 21:19:18,88,206.6434980141565,88.0,2024,9,Essencial,Benefícios
13304,1298,4,2023-10-21 21:36:16,2023-10-22 01:38:16,242,122.36905254223052,242.0,2023,10,Essencial,Saúde
13305,405,6,2023-09-14 00:33:53,2023-09-14 04:57:53,264,188.0539457199896,264.0,2023,9,Basico,Pet
13306,1315,1,2024-10-02 08:43:51,2024-10-02 10:45:51,122,43.85403891156274,122.0,2024,10,Premium,Residencial
13307,3239,4,2023-09-19 02:53:17,2023-09-19 04:04:17,71,184.33106853434177,71.0,2023,9,Essencial,Saúde
13308,386,5,2024-02-14 16:34:11,2024-02-14 17:21:11,47,118.28262244878532,47.0,2024,2,Basico,Benefícios
13309,1270,8,2025-06-14 00:03:09,2025-06-14 04:49:09,286,55.21307819624111,286.0,2025,6,Basico,Jurídico
13310,2410,7,2024-06-21 02:09:55,2024-06-21 03:15:55,66,49.90767972112401,66.0,2024,6,Premium,Seguro
13311,42,5,2023-08-22 04:52:36,2023-08-22 06:14:36,82,195.9646880487024,82.0,2023,8,Basico,Benefícios
13312,3383,4,2024-04-04 10:05:30,2024-04-04 11:32:30,87,119.32026526827134,87.0,2024,4,Premium,Saúde
13313,3238,2,2024-11-29 15:44:15,2024-11-29 17:27:15,103,90.01507363453518,103.0,2024,11,Basico,Automotivo
13314,1227,7,2025-12-13 06:34:05,2025-12-13 08:01:05,87,149.9412234982089,87.0,2025,12,Essencial,Seguro
13315,2474,2,2024-10-08 21:18:05,2024-10-08 23:11:05,113,106.35338125092802,113.0,2024,10,Premium,Automotivo
13316,1547,2,2025-12-08 23:08:26,2025-12-09 03:08:26,240,134.12501039678835,240.0,2025,12,Premium,Automotivo
13317,3010,8,2025-05-30 06:43:28,2025-05-30 07:03:28,20,70.27115774295766,20.0,2025,5,Basico,Jurídico
13318,3334,1,2023-06-26 08:24:07,2023-06-26 09:29:07,65,183.30696902725632,65.0,2023,6,Premium,Residencial
13319,3693,2,2024-06-29 00:49:15,2024-06-29 01:55:15,66,119.44830525313088,66.0,2024,6,Premium,Automotivo
13320,865,7,2025-09-21 05:44:33,2025-09-21 10:18:33,274,31.045715009425827,274.0,2025,9,Basico,Seguro
13321,3323,4,2025-05-25 06:04:25,2025-05-25 09:17:25,193,164.18311762135048,193.0,2025,5,Basico,Saúde
13322,1213,2,2024-06-22 18:14:09,2024-06-22 19:31:09,77,144.07863699051137,77.0,2024,6,Basico,Automotivo
13323,2566,7,2024-04-13 10:23:40,2024-04-13 14:03:40,220,48.12584554840869,220.0,2024,4,Premium,Seguro
13324,4800,2,2023-04-28 06:32:28,2023-04-28 09:28:28,176,98.33279531125156,176.0,2023,4,Essencial,Automotivo
13325,4697,3,2025-09-12 13:24:23,2025-09-12 18:20:23,296,97.93084557395996,296.0,2025,9,Essencial,Saúde
13326,693,6,2025-07-24 03:28:36,2025-07-24 04:20:36,52,110.9733279153364,52.0,2025,7,Essencial,Pet
13327,331,8,2025-10-29 03:28:33,2025-10-29 07:10:33,222,219.49426582746705,222.0,2025,10,Basico,Jurídico
13328,4873,1,2024-12-09 01:04:31,2024-12-09 03:37:31,153,206.70847877626085,153.0,2024,12,Basico,Residencial
13329,4750,3,2024-10-22 14:24:39,2024-10-22 18:05:39,221,184.81689056529387,221.0,2024,10,Essencial,Saúde
13330,2995,7,2023-12-17 05:21:10,2023-12-17 05:42:10,21,209.69811247366,21.0,2023,12,Essencial,Seguro
13331,629,4,2023-08-31 15:57:23,2023-08-31 18:36:23,159,216.1132304143007,159.0,2023,8,Basico,Saúde
13332,1404,8,2023-01-06 21:25:41,2023-01-06 21:44:41,19,245.6474411925431,19.0,2023,1,Essencial,Jurídico
13333,2979,1,2023-01-15 10:48:50,2023-01-15 15:09:50,261,55.978430296351455,261.0,2023,1,Premium,Residencial
13334,2097,4,2023-10-11 14:54:46,2023-10-11 19:42:46,288,110.88495721479212,288.0,2023,10,Basico,Saúde
13335,4574,8,2025-04-12 12:51:22,2025-04-12 15:35:22,164,242.0745312986009,164.0,2025,4,Essencial,Jurídico
13336,3335,7,2023-03-28 09:32:55,2023-03-28 12:42:55,190,126.82337334930394,190.0,2023,3,Premium,Seguro
13337,4106,5,2025-09-24 23:29:14,2025-09-25 03:22:14,233,31.74264252914421,233.0,2025,9,Premium,Benefícios
13338,4229,1,2023-01-10 22:42:03,2023-01-11 00:45:03,123,93.66648230698934,123.0,2023,1,Premium,Residencial
13339,2273,1,2023-12-05 09:32:22,2023-12-05 10:12:22,40,174.34681192624902,40.0,2023,12,Premium,Residencial
13340,3183,2,2024-03-16 18:29:14,2024-03-16 21:18:14,169,193.33274263488232,169.0,2024,3,Basico,Automotivo
13341,596,2,2024-01-15 12:10:24,2024-01-15 13:20:24,70,181.50617049175224,70.0,2024,1,Essencial,Automotivo
13342,3152,3,2023-07-09 02:14:28,2023-07-09 06:36:28,262,50.731785019019554,262.0,2023,7,Essencial,Saúde
13343,2959,1,2024-02-11 14:28:06,2024-02-11 17:49:06,201,80.51317503488907,201.0,2024,2,Premium,Residencial
13344,3271,7,2023-07-02 10:51:46,2023-07-02 13:05:46,134,37.24186933745601,134.0,2023,7,Basico,Seguro
13345,3515,6,2025-12-09 08:38:57,2025-12-09 12:05:57,207,198.2432021886646,207.0,2025,12,Premium,Pet
13346,2922,4,2024-12-17 23:58:48,2024-12-18 01:01:48,63,115.70726004713175,63.0,2024,12,Essencial,Saúde
13347,1866,5,2024-08-06 02:54:33,2024-08-06 04:24:33,90,172.9408268334948,90.0,2024,8,Essencial,Benefícios
13348,3666,6,2025-05-19 04:49:24,2025-05-19 08:26:24,217,209.39414914210735,217.0,2025,5,Basico,Pet
13349,1602,2,2025-01-02 13:51:16,2025-01-02 16:02:16,131,42.41794392891951,131.0,2025,1,Basico,Automotivo
13350,4280,4,2024-10-20 21:31:56,2024-10-20 23:44:56,133,181.605787917048,133.0,2024,10,Essencial,Saúde
13351,2158,6,2025-03-07 13:08:49,2025-03-07 13:40:49,32,219.03027782959305,32.0,2025,3,Essencial,Pet
13352,1925,2,2024-10-20 03:43:40,2024-10-20 04:26:40,43,210.68899773539792,43.0,2024,10,Essencial,Automotivo
13353,318,3,2024-02-26 06:57:54,2024-02-26 07:14:54,17,245.83206905856625,17.0,2024,2,Premium,Saúde
13354,1632,7,2024-06-13 02:24:35,2024-06-13 05:42:35,198,82.47989717085619,198.0,2024,6,Premium,Seguro
13355,948,8,2025-01-31 05:15:31,2025-01-31 08:30:31,195,112.2501188868304,195.0,2025,1,Premium,Jurídico
13356,301,3,2025-11-01 15:29:44,2025-11-01 20:22:44,293,136.87648089838834,293.0,2025,11,Essencial,Saúde
13357,3907,2,2025-10-14 04:09:22,2025-10-14 08:42:22,273,73.82623049437717,273.0,2025,10,Premium,Automotivo
13358,3927,7,2025-03-17 12:02:46,2025-03-17 12:50:46,48,184.1488833069465,48.0,2025,3,Premium,Seguro
13359,2508,5,2024-06-18 10:23:51,2024-06-18 11:01:51,38,143.75226705533953,38.0,2024,6,Essencial,Benefícios
13360,4522,7,2023-07-02 10:14:19,2023-07-02 11:50:19,96,209.7293863682669,96.0,2023,7,Basico,Seguro
13361,3322,3,2024-08-02 22:12:26,2024-08-03 01:56:26,224,35.935380357765645,224.0,2024,8,Essencial,Saúde
13362,3559,3,2025-09-19 11:30:43,2025-09-19 11:41:43,11,243.4326098085384,11.0,2025,9,Essencial,Saúde
13363,973,3,2024-05-10 14:43:00,2024-05-10 14:56:00,13,46.62296361123924,13.0,2024,5,Basico,Saúde
13364,3775,8,2024-12-26 07:38:26,2024-12-26 08:19:26,41,183.74373837840585,41.0,2024,12,Premium,Jurídico
13365,3616,6,2023-10-31 11:04:18,2023-10-31 13:37:18,153,129.64389901380628,153.0,2023,10,Essencial,Pet
13366,4873,8,2025-02-03 02:48:55,2025-02-03 03:15:55,27,59.24793395219098,27.0,2025,2,Basico,Jurídico
13367,3636,8,2025-08-16 23:17:40,2025-08-17 02:55:40,218,198.6880425033968,218.0,2025,8,Premium,Jurídico
13368,3416,7,2025-07-25 04:36:43,2025-07-25 09:11:43,275,45.22491972862089,275.0,2025,7,Basico,Seguro
13369,4550,7,2025-02-18 22:08:28,2025-02-19 01:21:28,193,148.69610322665528,193.0,2025,2,Premium,Seguro
13370,1840,8,2023-05-08 22:22:27,2023-05-09 00:40:27,138,72.54921660622121,138.0,2023,5,Basico,Jurídico
13371,669,1,2024-01-16 02:01:02,2024-01-16 02:22:02,21,77.70175154951541,21.0,2024,1,Basico,Residencial
13372,4878,2,2024-09-06 20:32:37,2024-09-07 01:10:37,278,225.44814372889363,278.0,2024,9,Premium,Automotivo
13373,3185,5,2024-11-12 14:33:34,2024-11-12 15:07:34,34,222.6742845758735,34.0,2024,11,Premium,Benefícios
13374,2061,1,2023-07-22 07:00:12,2023-07-22 07:32:12,32,32.23558092481999,32.0,2023,7,Essencial,Residencial
13375,3849,7,2023-07-12 20:26:21,2023-07-12 21:13:21,47,142.400389457522,47.0,2023,7,Premium,Seguro
13376,2481,2,2023-01-17 17:38:01,2023-01-17 22:25:01,287,128.27109932351772,287.0,2023,1,Essencial,Automotivo
13377,1158,2,2023-02-01 12:15:18,2023-02-01 16:18:18,243,214.62468362764827,243.0,2023,2,Basico,Automotivo
13378,2787,2,2025-09-13 14:33:12,2025-09-13 15:10:12,37,60.30414274352451,37.0,2025,9,Essencial,Automotivo
13379,2746,3,2023-07-29 12:33:38,2023-07-29 13:03:38,30,235.5732605298376,30.0,2023,7,Essencial,Saúde
13380,977,7,2024-11-20 13:57:16,2024-11-20 17:23:16,206,211.21508794819863,206.0,2024,11,Essencial,Seguro
13381,3639,6,2025-05-24 01:13:03,2025-05-24 01:47:03,34,98.30168796764644,34.0,2025,5,Basico,Pet
13382,214,8,2023-03-06 18:26:31,2023-03-06 22:07:31,221,113.30123384171787,221.0,2023,3,Premium,Jurídico
13383,1629,4,2024-06-12 10:32:03,2024-06-12 12:21:03,109,158.50917236474172,109.0,2024,6,Premium,Saúde
13384,1029,8,2023-10-24 16:05:47,2023-10-24 19:35:47,210,51.53293070371233,210.0,2023,10,Essencial,Jurídico
13385,2870,5,2024-12-09 01:53:01,2024-12-09 04:11:01,138,91.59370082880682,138.0,2024,12,Premium,Benefícios
13386,819,2,2023-09-27 17:14:18,2023-09-27 18:53:18,99,99.31203609881764,99.0,2023,9,Premium,Automotivo
13387,4230,8,2025-12-09 16:37:00,2025-12-09 17:40:00,63,142.20551083019586,63.0,2025,12,Essencial,Jurídico
13388,4129,6,2023-06-07 15:29:53,2023-06-07 18:40:53,191,195.10320748119904,191.0,2023,6,Essencial,Pet
13389,3265,6,2024-03-12 02:26:14,2024-03-12 03:29:14,63,116.4532470517031,63.0,2024,3,Essencial,Pet
13390,3015,6,2025-03-27 04:36:40,2025-03-27 06:59:40,143,228.17128398650232,143.0,2025,3,Essencial,Pet
13391,4548,7,2023-06-14 04:55:39,2023-06-14 09:04:39,249,224.7344811022795,249.0,2023,6,Essencial,Seguro
13392,4590,4,2025-02-22 04:37:57,2025-02-22 05:03:57,26,204.3182661608858,26.0,2025,2,Essencial,Saúde
13393,124,8,2025-06-18 12:12:31,2025-06-18 12:22:31,10,244.6908493919177,10.0,2025,6,Basico,Jurídico
13394,4594,4,2025-07-12 09:31:02,2025-07-12 12:04:02,153,82.16053890431678,153.0,2025,7,Basico,Saúde
13395,115,2,2025-11-18 07:39:03,2025-11-18 12:39:03,300,147.707565255804,300.0,2025,11,Premium,Automotivo
13396,1953,5,2023-05-24 00:37:39,2023-05-24 03:49:39,192,70.91630203692125,192.0,2023,5,Basico,Benefícios
13397,1523,1,2023-05-23 10:06:44,2023-05-23 12:56:44,170,147.0969864806192,170.0,2023,5,Premium,Residencial
13398,2606,2,2024-03-09 13:44:27,2024-03-09 18:12:27,268,195.51825765934404,268.0,2024,3,Essencial,Automotivo
13399,618,2,2023-12-15 06:56:05,2023-12-15 08:01:05,65,56.87609691388212,65.0,2023,12,Essencial,Automotivo
13400,902,6,2023-05-01 12:25:27,2023-05-01 14:17:27,112,100.9744650473316,112.0,2023,5,Basico,Pet
13401,1430,4,2025-08-19 16:28:18,2025-08-19 20:27:18,239,224.50589357234236,239.0,2025,8,Basico,Saúde
13402,629,6,2024-10-11 04:23:25,2024-10-11 09:15:25,292,241.34287446743105,292.0,2024,10,Basico,Pet
13403,463,5,2025-09-21 02:48:42,2025-09-21 05:41:42,173,75.55399010619777,173.0,2025,9,Basico,Benefícios
13404,420,1,2025-01-06 03:28:11,2025-01-06 05:30:11,122,185.14535625755872,122.0,2025,1,Essencial,Residencial
13405,4924,7,2024-04-18 02:47:55,2024-04-18 05:08:55,141,120.61398716458795,141.0,2024,4,Premium,Seguro
13406,1954,5,2023-08-29 08:15:00,2023-08-29 09:56:00,101,216.16694410032176,101.0,2023,8,Basico,Benefícios
13407,3018,1,2025-07-11 09:17:32,2025-07-11 10:05:32,48,232.32537719662784,48.0,2025,7,Essencial,Residencial
13408,756,5,2025-09-13 18:05:29,2025-09-13 22:03:29,238,185.9903240326244,238.0,2025,9,Basico,Benefícios
13409,1948,4,2025-09-13 05:04:04,2025-09-13 08:05:04,181,200.50487694607116,181.0,2025,9,Premium,Saúde
13410,996,2,2024-08-13 17:05:02,2024-08-13 20:36:02,211,158.34183969206697,211.0,2024,8,Basico,Automotivo
13411,427,1,2023-10-26 15:55:19,2023-10-26 18:36:19,161,197.8925950950768,161.0,2023,10,Basico,Residencial
13412,2075,8,2024-06-21 02:13:20,2024-06-21 06:40:20,267,70.95457750776175,267.0,2024,6,Essencial,Jurídico
13413,143,6,2023-10-25 12:18:27,2023-10-25 14:25:27,127,175.8635058318087,127.0,2023,10,Basico,Pet
13414,2625,4,2023-06-04 09:54:47,2023-06-04 10:39:47,45,88.51875854872128,45.0,2023,6,Premium,Saúde
13415,2918,4,2025-09-01 17:29:06,2025-09-01 17:55:06,26,243.7754571126241,26.0,2025,9,Basico,Saúde
13416,587,8,2025-02-04 16:26:17,2025-02-04 18:09:17,103,164.5095969902465,103.0,2025,2,Essencial,Jurídico
13417,2925,1,2023-02-07 23:04:22,2023-02-08 02:11:22,187,199.89371540027835,187.0,2023,2,Basico,Residencial
13418,4993,4,2024-11-05 20:56:54,2024-11-05 22:47:54,111,170.28392267030557,111.0,2024,11,Basico,Saúde
13419,2444,4,2025-03-03 15:48:40,2025-03-03 19:45:40,237,43.94052880926503,237.0,2025,3,Basico,Saúde
13420,3638,1,2023-02-02 12:10:53,2023-02-02 16:03:53,233,248.70281116404084,233.0,2023,2,Basico,Residencial
13421,1257,1,2024-09-02 21:14:29,2024-09-02 22:43:29,89,64.98862089403396,89.0,2024,9,Essencial,Residencial
13422,2861,7,2024-11-08 02:32:52,2024-11-08 07:13:52,281,37.91858543765103,281.0,2024,11,Basico,Seguro
13423,58,7,2023-12-10 03:05:48,2023-12-10 04:46:48,101,240.47722403886968,101.0,2023,12,Basico,Seguro
13424,2481,3,2024-09-08 10:37:16,2024-09-08 14:10:16,213,235.3112064576605,213.0,2024,9,Essencial,Saúde
13425,2100,6,2025-05-09 18:53:40,2025-05-09 23:23:40,270,95.30140742939624,270.0,2025,5,Basico,Pet
13426,3275,4,2025-11-25 23:17:10,2025-11-26 01:46:10,149,124.90572435114548,149.0,2025,11,Basico,Saúde
13427,1595,4,2025-08-25 07:11:36,2025-08-25 10:34:36,203,174.2099310280041,203.0,2025,8,Premium,Saúde
13428,3218,2,2023-12-29 16:29:51,2023-12-29 18:57:51,148,165.89665614771076,148.0,2023,12,Basico,Automotivo
13429,2141,7,2025-03-07 18:28:55,2025-03-07 22:17:55,229,123.61867771116312,229.0,2025,3,Essencial,Seguro
13430,613,5,2025-09-16 17:09:52,2025-09-16 18:12:52,63,221.32429544756712,63.0,2025,9,Essencial,Benefícios
13431,953,8,2024-05-20 15:13:07,2024-05-20 15:39:07,26,90.22949352412226,26.0,2024,5,Basico,Jurídico
13432,1696,1,2023-07-24 11:09:28,2023-07-24 16:02:28,293,172.7637539935415,293.0,2023,7,Premium,Residencial
13433,2939,3,2025-09-02 11:04:44,2025-09-02 12:43:44,99,90.4663115834255,99.0,2025,9,Essencial,Saúde
13434,3323,5,2024-08-10 08:07:44,2024-08-10 12:37:44,270,164.13753724387703,270.0,2024,8,Basico,Benefícios
13435,2590,7,2024-04-25 17:35:13,2024-04-25 20:41:13,186,103.93477087986858,186.0,2024,4,Premium,Seguro
13436,3062,4,2023-07-18 17:49:05,2023-07-18 22:26:05,277,155.18983899693404,277.0,2023,7,Essencial,Saúde
13437,4974,5,2024-07-02 17:13:21,2024-07-02 20:29:21,196,240.7128159718568,196.0,2024,7,Basico,Benefícios
13438,832,6,2024-03-24 05:51:21,2024-03-24 10:31:21,280,76.25673303126295,280.0,2024,3,Basico,Pet
13439,2355,1,2023-09-17 07:37:39,2023-09-17 08:45:39,68,72.31351689712676,68.0,2023,9,Essencial,Residencial
13440,1861,6,2024-01-03 02:04:50,2024-01-03 06:26:50,262,109.7913606050827,262.0,2024,1,Basico,Pet
13441,2328,1,2023-09-30 07:48:29,2023-09-30 09:23:29,95,113.12385290664848,95.0,2023,9,Premium,Residencial
13442,2090,1,2024-10-30 06:54:18,2024-10-30 11:32:18,278,150.057047827105,278.0,2024,10,Basico,Residencial
13443,2669,1,2023-01-18 00:55:37,2023-01-18 05:09:37,254,74.94473107589413,254.0,2023,1,Basico,Residencial
13444,2527,7,2025-11-03 12:59:30,2025-11-03 16:07:30,188,108.8163487604053,188.0,2025,11,Basico,Seguro
13445,2067,7,2024-04-26 16:09:07,2024-04-26 19:32:07,203,189.4646236455281,203.0,2024,4,Premium,Seguro
13446,1297,1,2025-11-30 04:02:41,2025-11-30 04:47:41,45,192.75248827346925,45.0,2025,11,Essencial,Residencial
13447,1171,8,2024-03-24 09:29:12,2024-03-24 11:01:12,92,151.3419916078101,92.0,2024,3,Basico,Jurídico
13448,1302,8,2023-10-14 18:09:58,2023-10-14 21:59:58,230,228.44037981179363,230.0,2023,10,Basico,Jurídico
13449,4205,2,2023-11-12 04:12:27,2023-11-12 08:20:27,248,183.5107876207832,248.0,2023,11,Premium,Automotivo
13450,1322,7,2023-04-16 19:18:21,2023-04-16 23:52:21,274,146.1565870884549,274.0,2023,4,Premium,Seguro
13451,749,6,2025-02-08 20:05:57,2025-02-08 23:05:57,180,88.37399173768316,180.0,2025,2,Essencial,Pet
13452,141,7,2025-04-04 11:43:11,2025-04-04 12:50:11,67,108.7579499160585,67.0,2025,4,Essencial,Seguro
13453,348,7,2023-09-29 23:08:57,2023-09-30 00:09:57,61,92.03421341255714,61.0,2023,9,Essencial,Seguro
13454,1015,4,2025-06-25 07:30:59,2025-06-25 10:33:59,183,247.72531049246624,183.0,2025,6,Essencial,Saúde
13455,2788,5,2025-04-18 20:07:11,2025-04-18 22:26:11,139,142.6806710870743,139.0,2025,4,Basico,Benefícios
13456,4391,1,2025-09-30 00:05:10,2025-09-30 03:15:10,190,156.4594076041081,190.0,2025,9,Basico,Residencial
13457,995,6,2023-12-04 04:58:33,2023-12-04 07:27:33,149,216.0626450821954,149.0,2023,12,Essencial,Pet
13458,4234,3,2024-12-20 09:59:15,2024-12-20 11:16:15,77,51.98807888038829,77.0,2024,12,Premium,Saúde
13459,650,2,2025-10-30 13:21:32,2025-10-30 18:11:32,290,109.46821981825352,290.0,2025,10,Premium,Automotivo
13460,3873,6,2023-11-06 14:23:55,2023-11-06 17:59:55,216,103.70521339321895,216.0,2023,11,Essencial,Pet
13461,885,2,2025-08-07 08:29:35,2025-08-07 10:50:35,141,51.84299154599636,141.0,2025,8,Basico,Automotivo
13462,762,3,2023-05-01 15:49:59,2023-05-01 17:02:59,73,131.51703037852872,73.0,2023,5,Essencial,Saúde
13463,2718,4,2024-10-30 09:15:28,2024-10-30 12:07:28,172,81.46838056344211,172.0,2024,10,Basico,Saúde
13464,4032,7,2023-12-26 09:13:01,2023-12-26 11:13:01,120,65.31813760134666,120.0,2023,12,Essencial,Seguro
13465,3147,6,2024-01-05 17:30:15,2024-01-05 18:23:15,53,119.55749095401475,53.0,2024,1,Basico,Pet
13466,2475,6,2023-09-16 03:25:05,2023-09-16 05:35:05,130,231.9124053431585,130.0,2023,9,Premium,Pet
13467,433,6,2024-07-30 00:43:59,2024-07-30 02:43:59,120,109.18700036352593,120.0,2024,7,Essencial,Pet
13468,2966,7,2023-11-22 18:08:05,2023-11-22 21:48:05,220,213.39869425992345,220.0,2023,11,Essencial,Seguro
